Timestamp,Latitude,Longitude,Elevation,GPS_Speed,GPS_Direction,GPS_RMC_Valid,Battery_Voltage,Bus_Box_Temperature,Bus_Top_Temperature,Bus_Top_Relative_Humidity,ES405_PM1_Concentration,ES405_PM2.5_Concentration,ES405_PM4_Concentration,ES405_PM10_Concentration,ES405_Air_Flow_Rate,ES405_Internal_Air_Temperature,ES405_Internal_Relative_Humidity,ES405_Internal_Air_Pressure,ES405_Error_Code,2B_Ozone_Concentration,2B_Air_Flow_Rate,2B_Internal_Air_Temperature,2B_Internal_Air_Pressure,PM2.5_Data_Flagged,Ozone_Data_Flagged,GPS_Data_Flagged
UTC,ddeg,ddeg,m,m/s,deg,binary,volts,degC,degC,%,ug/m3,ug/m3,ug/m3,ug/m3,L/min,degC,%,hpa,code,ppbv,L/min,degC,hpa,binary,binary,binary
2023-09-28T00:08:15,40.761406,-111.910576,1271.90,0.00,23.00,1.00,13.24,31.39,29.33,16.37,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.30,2.13,41.40,827.70,0,0,1
2023-09-28T00:08:20,40.761398,-111.910576,1272.30,0.00,23.00,1.00,13.24,31.39,29.33,16.38,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.10,2.12,41.40,827.70,0,0,1
2023-09-28T00:08:25,40.761402,-111.910553,1272.40,0.00,18.50,1.00,13.24,31.39,29.34,16.40,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.60,2.12,41.40,827.70,0,0,1
2023-09-28T00:08:30,40.761398,-111.910530,1272.30,0.00,18.50,1.00,13.24,31.39,29.33,16.43,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.30,2.13,41.40,828.10,0,0,1
2023-09-28T00:08:35,40.761379,-111.910522,1271.60,0.00,18.50,1.00,13.24,31.39,29.33,16.44,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.00,2.12,41.40,827.70,0,0,1
2023-09-28T00:08:40,40.761364,-111.910515,1271.50,0.00,18.50,1.00,13.24,31.39,29.32,16.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.10,2.12,41.40,827.70,0,0,1
2023-09-28T00:08:45,40.761356,-111.910484,1271.00,0.00,18.50,1.00,13.24,31.39,29.32,16.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.10,2.12,41.40,828.10,0,0,1
2023-09-28T00:08:50,40.761337,-111.910477,1270.70,0.00,18.50,1.00,13.24,31.39,29.32,16.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.10,2.11,41.40,828.10,0,0,1
2023-09-28T00:08:55,40.761318,-111.910484,1270.80,0.00,18.50,1.00,13.24,31.38,29.31,16.45,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.60,2.11,41.40,827.70,0,0,1
2023-09-28T00:09:00,40.761314,-111.910492,1271.30,0.00,18.50,1.00,13.24,31.38,29.33,16.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.30,2.12,41.40,827.70,0,0,1
2023-09-28T00:09:05,40.761318,-111.910507,1271.90,0.00,18.50,1.00,13.24,31.38,29.30,16.40,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.00,2.12,41.40,828.10,0,0,1
2023-09-28T00:09:10,40.761318,-111.910530,1272.60,0.00,18.50,1.00,13.24,31.38,29.31,16.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.10,2.12,41.40,828.10,0,0,1
2023-09-28T00:09:15,40.761330,-111.910561,1273.10,0.00,18.50,1.00,13.24,31.38,29.31,16.32,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,43.20,2.12,41.40,827.70,0,0,1
2023-09-28T00:09:20,40.761326,-111.910599,1272.90,0.00,18.50,1.00,13.24,31.38,29.30,16.32,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,43.40,2.12,41.40,827.70,0,0,1
2023-09-28T00:09:25,40.761318,-111.910622,1272.30,0.00,18.50,1.00,13.24,31.38,29.29,16.36,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.10,2.12,41.40,828.10,0,0,1
2023-09-28T00:09:30,40.761326,-111.910622,1272.40,0.00,18.50,1.00,13.24,31.38,29.29,16.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.90,2.12,41.40,828.10,0,0,1
2023-09-28T00:09:35,40.761318,-111.910637,1272.10,0.00,18.50,1.00,13.24,31.38,29.27,16.45,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.70,2.10,41.40,827.70,0,0,1
2023-09-28T00:09:40,40.761333,-111.910660,1272.00,0.00,303.10,1.00,13.24,31.38,29.26,16.48,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.80,2.12,41.40,827.70,0,0,1
2023-09-28T00:09:45,40.761333,-111.910667,1271.80,0.00,303.10,1.00,13.24,31.38,29.25,16.52,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,43.00,2.13,41.40,827.70,0,0,1
2023-09-28T00:09:50,40.761333,-111.910683,1271.60,0.00,303.10,1.00,13.24,31.38,29.25,16.55,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.90,2.13,41.40,828.10,0,0,1
2023-09-28T00:09:55,40.761341,-111.910690,1271.30,0.00,303.10,1.00,13.24,31.38,29.28,16.63,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.00,2.13,41.40,827.70,0,0,1
2023-09-28T00:10:00,40.761375,-111.910690,1270.60,0.00,336.30,1.00,13.24,31.38,29.21,16.59,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.60,2.10,41.40,827.70,0,0,1
2023-09-28T00:10:05,40.761414,-111.910683,1269.80,0.62,94.90,1.00,13.24,31.38,29.23,16.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.10,2.13,41.40,828.10,0,0,1
2023-09-28T00:10:10,40.761456,-111.910660,1269.50,0.00,93.30,1.00,13.24,31.38,29.19,16.59,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.10,2.13,41.40,828.10,0,0,1
2023-09-28T00:10:15,40.761486,-111.910660,1269.40,0.00,93.30,1.00,13.24,31.38,29.20,16.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.20,2.12,41.40,827.70,0,0,1
2023-09-28T00:10:20,40.761501,-111.910660,1269.50,0.00,93.30,1.00,13.24,31.38,29.22,16.62,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.40,2.13,41.40,827.70,0,0,1
2023-09-28T00:10:25,40.761520,-111.910629,1269.40,0.00,86.00,1.00,13.24,31.38,29.20,16.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,37.90,2.11,41.40,828.10,0,0,1
2023-09-28T00:10:30,40.761513,-111.910622,1269.80,0.00,86.00,1.00,13.24,31.37,29.21,16.58,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.80,2.11,41.40,828.10,0,0,1
2023-09-28T00:10:35,40.761497,-111.910614,1270.10,0.00,86.00,1.00,13.24,31.37,29.21,16.59,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.40,2.11,41.40,827.70,0,0,1
2023-09-28T00:10:40,40.761478,-111.910622,1270.50,0.00,86.00,1.00,13.24,31.37,29.18,16.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.80,2.12,41.40,827.70,0,0,1
2023-09-28T00:10:45,40.761478,-111.910629,1270.80,0.00,86.00,1.00,13.24,31.37,29.19,16.65,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.20,2.12,41.40,828.10,0,0,1
2023-09-28T00:10:50,40.761478,-111.910637,1271.20,0.00,86.00,1.00,13.24,31.37,29.18,16.68,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.80,2.12,41.40,828.10,0,0,1
2023-09-28T00:10:55,40.761478,-111.910629,1271.30,0.00,86.00,1.00,13.24,31.37,29.18,16.70,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.10,2.13,41.40,827.70,0,0,1
2023-09-28T00:11:00,40.761475,-111.910622,1271.30,0.00,86.00,1.00,13.24,31.37,29.18,16.71,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,36.10,2.11,41.40,827.70,0,0,1
2023-09-28T00:11:05,40.761471,-111.910629,1272.40,0.00,86.00,1.00,13.24,31.37,29.18,16.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,36.80,2.10,41.40,828.10,0,0,1
2023-09-28T00:11:10,40.761463,-111.910629,1273.80,0.00,2.90,1.00,13.24,31.37,29.19,16.74,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,35.00,2.12,41.40,828.10,0,0,1
2023-09-28T00:11:15,40.761452,-111.910622,1274.50,0.00,2.90,1.00,13.24,31.37,29.18,16.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,34.90,2.11,41.40,827.70,0,0,1
2023-09-28T00:11:20,40.761452,-111.910614,1275.00,0.00,2.90,1.00,13.24,31.37,29.16,16.78,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,35.70,2.12,41.40,827.70,0,0,1
2023-09-28T00:11:25,40.761467,-111.910637,1275.90,0.67,334.60,1.00,13.24,31.37,29.17,16.81,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,37.20,2.12,41.40,828.20,0,0,1
2023-09-28T00:11:30,40.761478,-111.910660,1276.50,0.00,335.70,1.00,13.24,31.37,29.17,16.81,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,36.60,2.13,41.40,828.10,0,0,1
2023-09-28T00:11:35,40.761490,-111.910667,1277.10,0.00,17.90,1.00,13.24,31.37,29.21,16.80,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.70,2.12,41.40,827.70,0,0,1
2023-09-28T00:11:40,40.761497,-111.910675,1277.30,0.00,17.90,1.00,13.24,31.37,29.22,16.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,36.80,2.11,41.40,827.70,0,0,1
2023-09-28T00:11:45,40.761501,-111.910683,1277.40,0.00,17.90,1.00,13.24,31.36,29.18,16.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.70,2.13,41.40,828.20,0,0,1
2023-09-28T00:11:50,40.761478,-111.910675,1277.50,0.00,17.90,1.00,13.24,31.36,29.17,16.81,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.50,2.13,41.40,828.20,0,0,1
2023-09-28T00:11:55,40.761459,-111.910683,1277.80,0.00,17.90,1.00,13.24,31.36,29.14,16.83,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.50,2.13,41.40,827.70,0,0,1
2023-09-28T00:12:00,40.761467,-111.910683,1277.80,0.00,17.90,1.00,13.24,31.36,29.15,16.84,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,35.90,2.11,41.40,827.70,0,0,1
2023-09-28T00:12:05,40.761463,-111.910675,1277.80,0.00,17.90,1.00,13.24,31.36,29.16,16.88,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,36.70,2.12,41.40,828.20,0,0,1
2023-09-28T00:12:10,40.761459,-111.910667,1278.00,0.00,36.90,1.00,13.24,31.36,29.13,16.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,36.40,2.12,41.40,828.10,0,0,1
2023-09-28T00:12:15,40.761452,-111.910660,1278.00,0.00,36.90,1.00,13.24,31.36,29.12,16.94,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,37.70,2.13,41.40,827.70,0,0,1
2023-09-28T00:12:20,40.761410,-111.910652,1278.00,0.00,36.90,1.00,13.24,31.36,29.12,16.94,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.50,2.12,41.40,827.70,0,0,1
2023-09-28T00:12:25,40.761391,-111.910637,1278.00,0.00,36.90,1.00,13.24,31.36,29.11,16.97,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.50,2.12,41.40,828.10,0,0,1
2023-09-28T00:12:30,40.761387,-111.910637,1278.10,0.00,36.90,1.00,13.24,31.36,29.11,16.99,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,37.60,2.13,41.40,828.10,0,0,1
2023-09-28T00:12:35,40.761387,-111.910637,1278.10,0.00,36.90,1.00,13.24,31.36,29.10,16.98,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.70,2.13,41.40,827.70,0,0,1
2023-09-28T00:12:40,40.761375,-111.910622,1278.20,0.00,36.90,1.00,13.24,31.36,29.08,17.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.30,2.12,41.40,827.70,0,0,1
2023-09-28T00:12:45,40.761372,-111.910606,1278.10,0.00,128.60,1.00,13.24,31.36,29.07,17.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,37.80,2.12,41.40,828.10,0,0,1
2023-09-28T00:12:50,40.761364,-111.910583,1277.90,0.00,132.10,1.00,13.24,31.35,29.07,17.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.20,2.12,41.40,828.10,0,0,1
2023-09-28T00:12:55,40.761364,-111.910568,1277.70,0.57,66.70,1.00,13.24,31.35,29.07,17.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.80,2.12,41.40,827.70,0,0,1
2023-09-28T00:13:00,40.761372,-111.910568,1277.50,0.00,46.00,1.00,13.24,31.35,29.06,17.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.70,2.10,41.40,827.70,0,0,1
2023-09-28T00:13:05,40.761375,-111.910576,1277.30,0.46,51.90,1.00,13.24,31.35,29.05,16.99,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.00,2.12,41.40,828.10,0,0,1
2023-09-28T00:13:10,40.761375,-111.910583,1276.70,0.00,49.40,1.00,13.24,31.35,29.05,17.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.30,2.12,41.40,828.20,0,0,1
2023-09-28T00:13:15,40.761379,-111.910576,1276.30,0.00,126.80,1.00,13.24,31.35,29.03,17.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.10,2.14,41.40,827.70,0,0,1
2023-09-28T00:13:20,40.761387,-111.910561,1275.60,0.46,65.20,1.00,13.24,31.35,29.02,17.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.50,2.12,41.40,827.70,0,0,1
2023-09-28T00:13:25,40.761391,-111.910515,1274.60,0.51,98.70,1.00,13.24,31.35,29.04,17.14,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.20,2.11,41.40,828.10,0,0,1
2023-09-28T00:13:30,40.761383,-111.910477,1273.40,0.51,87.60,1.00,13.24,31.35,29.01,17.09,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.50,2.12,41.40,828.10,0,0,1
2023-09-28T00:13:35,40.761395,-111.910469,1271.50,0.00,48.30,1.00,13.24,31.35,29.01,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.60,2.14,41.40,827.70,0,0,1
2023-09-28T00:13:40,40.761395,-111.910477,1270.90,0.00,48.30,1.00,13.24,31.35,28.99,17.15,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.40,2.13,41.40,827.70,0,0,1
2023-09-28T00:13:45,40.761383,-111.910454,1270.80,0.00,48.20,1.00,13.24,31.35,28.98,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.80,2.13,41.40,828.10,0,0,1
2023-09-28T00:13:50,40.761375,-111.910461,1270.20,0.00,48.20,1.00,13.24,31.34,28.98,17.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.90,2.11,41.40,828.10,0,0,1
2023-09-28T00:13:55,40.761387,-111.910461,1270.20,0.62,5.10,1.00,13.24,31.34,28.99,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.00,2.14,41.40,827.70,0,0,1
2023-09-28T00:14:00,40.761421,-111.910461,1269.70,0.46,12.00,1.00,13.24,31.34,28.98,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.80,2.12,41.40,827.70,0,0,1
2023-09-28T00:14:05,40.761429,-111.910469,1269.10,0.00,12.00,1.00,13.24,31.34,28.99,17.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.60,2.12,41.40,827.70,0,0,1
2023-09-28T00:14:10,40.761421,-111.910477,1269.00,0.00,12.00,1.00,13.24,31.34,28.98,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.90,2.13,41.40,828.10,0,0,1
2023-09-28T00:14:15,40.761417,-111.910469,1269.00,0.00,12.00,1.00,13.24,31.34,28.99,17.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.10,2.14,41.40,827.70,0,0,1
2023-09-28T00:14:20,40.761414,-111.910477,1268.90,0.00,12.00,1.00,13.24,31.34,28.99,17.15,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.50,2.12,41.40,827.70,0,0,1
2023-09-28T00:14:25,40.761433,-111.910507,1268.30,0.62,309.40,1.00,13.24,31.34,28.99,17.15,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.70,2.12,41.40,828.10,0,0,1
2023-09-28T00:14:30,40.761448,-111.910545,1267.40,0.00,276.70,1.00,13.24,31.34,28.99,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.50,2.12,41.40,828.10,0,0,1
2023-09-28T00:14:35,40.761452,-111.910561,1267.00,0.00,276.70,1.00,13.24,31.34,28.99,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.60,2.12,41.40,827.70,0,0,1
2023-09-28T00:14:40,40.761452,-111.910576,1266.60,0.00,229.40,1.00,13.24,31.33,28.99,17.12,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.90,2.13,41.40,827.70,0,0,1
2023-09-28T00:14:45,40.761429,-111.910576,1266.40,0.00,229.40,1.00,13.24,31.33,28.98,17.12,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.50,2.10,41.40,828.10,0,0,1
2023-09-28T00:14:50,40.761429,-111.910568,1266.40,0.00,229.40,1.00,13.24,31.33,29.01,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.10,2.13,41.40,828.10,0,0,1
2023-09-28T00:14:55,40.761436,-111.910553,1266.40,0.00,197.50,1.00,13.24,31.33,29.01,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.50,2.12,41.40,827.70,0,0,1
2023-09-28T00:15:00,40.761459,-111.910576,1266.20,0.00,285.20,1.00,13.24,31.33,29.01,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.30,2.11,41.40,827.70,0,0,1
2023-09-28T00:15:05,40.761478,-111.910545,1266.10,0.00,285.20,1.00,13.24,31.33,29.03,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.30,2.11,41.40,828.10,0,0,1
2023-09-28T00:15:10,40.761482,-111.910538,1265.90,0.00,285.20,1.00,13.24,31.33,29.07,17.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.40,2.12,41.40,828.10,0,0,1
2023-09-28T00:15:15,40.761478,-111.910500,1265.60,0.00,285.20,1.00,13.24,31.33,29.02,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,39.80,2.12,41.40,827.70,0,0,1
2023-09-28T00:15:20,40.761467,-111.910469,1265.40,0.00,285.20,1.00,13.24,31.33,29.05,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.70,2.12,41.40,827.70,0,0,1
2023-09-28T00:15:25,40.761448,-111.910446,1265.10,0.00,168.50,1.00,13.24,31.33,29.04,17.12,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.80,2.13,41.40,827.70,0,0,1
2023-09-28T00:15:30,40.761448,-111.910439,1264.50,0.00,168.50,1.00,13.24,31.33,29.05,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.90,2.13,41.40,828.10,0,0,1
2023-09-28T00:15:35,40.761456,-111.910431,1264.40,0.00,168.50,1.00,13.24,31.32,29.07,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.60,2.12,41.30,827.70,0,0,1
2023-09-28T00:15:40,40.761448,-111.910431,1264.40,0.00,168.50,1.00,13.24,31.32,29.07,17.15,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.90,2.12,41.40,827.80,0,0,1
2023-09-28T00:15:45,40.761448,-111.910423,1264.40,0.00,168.50,1.00,13.24,31.32,29.06,17.14,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.80,2.12,41.40,828.20,0,0,1
2023-09-28T00:15:50,40.761463,-111.910400,1264.20,0.00,168.50,1.00,13.24,31.32,29.08,17.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,43.90,2.13,41.40,828.10,0,0,1
2023-09-28T00:15:55,40.761467,-111.910370,1264.30,0.00,168.50,1.00,13.24,31.32,29.08,17.15,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.20,2.12,41.30,827.70,0,0,1
2023-09-28T00:16:00,40.761471,-111.910362,1263.50,0.00,168.50,1.00,13.24,31.32,29.09,17.15,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.90,2.12,41.40,827.70,0,0,1
2023-09-28T00:16:05,40.761471,-111.910370,1263.20,0.00,168.50,1.00,13.24,31.32,29.11,17.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.90,2.14,41.30,828.10,0,0,1
2023-09-28T00:16:10,40.761463,-111.910378,1262.50,0.00,168.50,1.00,13.24,31.32,29.10,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,44.20,2.13,41.30,828.20,0,0,1
2023-09-28T00:16:15,40.761456,-111.910393,1262.20,0.00,168.50,1.00,13.24,31.32,29.10,17.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.60,2.12,41.30,827.70,0,0,1
2023-09-28T00:16:20,40.761444,-111.910477,1261.30,0.00,229.50,1.00,13.24,31.32,29.10,17.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,45.00,2.13,41.30,827.70,0,0,1
2023-09-28T00:16:25,40.761436,-111.910484,1261.30,0.00,229.50,1.00,13.24,31.32,29.10,17.19,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,40.20,2.13,41.30,828.10,0,0,1
2023-09-28T00:16:30,40.761429,-111.910492,1261.30,0.00,229.50,1.00,13.24,31.31,29.12,17.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,38.90,2.12,41.30,828.10,0,0,1
2023-09-28T00:16:35,40.761406,-111.910530,1261.00,0.62,222.10,1.00,13.24,31.31,29.12,17.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,41.40,2.13,41.30,827.70,0,0,1
2023-09-28T00:16:40,40.761364,-111.910583,1261.80,0.00,216.00,1.00,13.24,31.31,29.12,17.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,42.40,2.11,41.30,827.70,0,0,1
