Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2023-07-11 20:02:00,40.764034,-111.909683,1296.1,0.0,167.5,1.0,13.01,36.87,36.79,7.06,0.9,1.4,2.2,4.3,1.0,38.22,11.0,653.9,0.0,65.4,2.18,47.2,840.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=20, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 20:32:00,40.771,-111.844612,1463.6,12.35,89.2,1.0,12.98,37.25,35.05,9.31,1.7,3.4,6.4,8.5,1.0,38.89,11.1,643.1,0.0,55.8,2.2,47.8,823.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=20, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 21:02:00,40.763821,-111.909569,1286.7,0.0,170.6,1.0,12.98,37.17,35.93,8.45,1.1,1.7,3.0,4.3,1.0,39.0,11.6,653.9,0.0,63.5,2.19,47.8,840.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=21, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 21:32:00,40.764938,-111.916382,1290.2,0.0,268.2,1.0,12.95,38.12,37.0,8.17,1.0,1.9,3.6,5.3,1.0,39.61,11.0,653.7,0.0,51.6,2.17,48.5,840.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=21, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 22:05:00,40.761898,-111.910446,1287.1,0.0,24.0,1.0,12.96,37.73,36.03,7.42,0.9,1.4,2.6,4.2,1.0,39.72,10.6,653.6,0.0,53.1,2.19,48.4,839.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=22, tm_min=5, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,5
2023-07-11 23:44:00,40.761616,-111.910469,1266.3,0.0,191.7,1.0,13.04,36.23,35.44,7.34,1.0,1.4,2.5,3.7,1.0,37.5,11.0,653.5,0.0,54.7,2.14,42.6,839.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=23, tm_min=44, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,44
2023-07-12 10:07:00,40.761677,-111.910522,1291.3,0.0,232.2,1.0,13.38,26.13,24.54,22.04,2.5,4.3,7.3,11.4,1.0,26.28,22.8,654.1,0.0,10.9,2.05,31.9,839.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=10, tm_min=7, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,7
2023-07-12 10:37:00,40.761635,-111.910583,1275.2,0.0,179.9,1.0,13.39,25.8,23.64,22.68,2.2,3.6,5.8,8.8,1.0,26.72,22.0,654.2,0.0,19.5,2.1,35.9,840.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=10, tm_min=37, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,37
2023-07-12 11:07:00,40.748962,-111.948944,1299.7,27.57,182.1,1.0,13.41,24.88,20.98,35.7,3.1,5.0,8.8,13.3,1.0,26.39,26.6,653.6,0.0,13.5,2.11,36.3,838.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=11, tm_min=7, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,7
2023-07-12 11:37:00,40.720505,-111.977211,1306.1,17.03,359.8,1.0,13.56,22.03,18.97,35.94,2.6,5.4,10.1,14.2,1.0,24.5,28.0,653.9,0.0,6.2,2.1,34.6,839.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=11, tm_min=37, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,37
2023-07-12 12:09:00,40.758556,-111.916832,1303.7,14.56,359.1,1.0,13.55,21.4,19.13,28.93,3.5,7.1,13.3,18.9,1.0,23.28,30.0,654.5,0.0,17.4,2.07,33.1,840.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=12, tm_min=9, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,9
2023-07-12 12:39:00,40.763508,-111.909393,1293.1,0.0,176.5,1.0,13.56,21.24,20.64,23.13,2.1,3.5,5.7,7.9,1.0,22.78,23.5,654.8,0.0,29.0,2.08,32.7,840.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=12, tm_min=39, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,39
2023-07-12 13:09:00,40.728207,-111.958725,1293.8,0.0,229.3,1.0,13.53,21.53,20.8,27.84,2.8,5.2,9.8,14.1,1.0,22.78,26.3,654.8,0.0,7.1,2.09,32.7,840.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=13, tm_min=9, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,9
2023-07-12 13:39:00,40.693409,-111.960579,1289.6,0.0,196.2,1.0,13.5,22.1,21.46,27.92,2.3,4.3,7.9,11.5,1.0,23.22,27.0,654.6,0.0,13.2,2.08,33.0,840.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=13, tm_min=39, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,39
2023-07-12 14:09:00,40.725113,-111.983536,1286.6,15.84,236.8,1.0,13.47,22.93,22.79,25.67,2.7,6.3,12.7,23.1,1.0,23.78,26.4,655.0,0.0,21.9,2.07,33.7,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=14, tm_min=9, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,9
2023-07-12 14:39:00,40.757145,-111.916779,1283.6,15.28,0.1,1.0,13.38,24.91,25.56,18.92,3.0,9.0,22.5,39.2,1.0,25.11,24.8,655.4,0.0,24.9,2.07,35.0,841.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=14, tm_min=39, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,39
2023-07-12 15:10:00,40.764313,-111.909851,1290.6,0.0,161.9,1.0,13.32,26.66,28.86,15.4,3.8,8.5,18.3,32.9,1.0,26.72,21.2,655.5,0.0,44.1,2.08,36.6,841.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=15, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,10
2023-07-12 15:40:00,40.728168,-111.958694,1291.7,0.0,227.4,1.0,13.27,28.05,27.75,17.23,2.5,4.5,8.0,11.6,1.0,28.28,20.6,655.2,0.0,35.6,2.11,38.2,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=15, tm_min=40, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,40
2023-07-12 16:10:00,40.693272,-111.960655,1296.2,0.0,205.3,1.0,13.24,29.44,29.83,15.79,1.7,3.0,5.4,8.6,1.0,29.72,20.3,654.8,0.0,51.6,2.09,39.5,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=16, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,10
2023-07-12 16:40:00,40.725418,-111.982079,1262.2,14.87,264.4,1.0,13.19,30.96,30.16,18.16,1.7,3.2,6.2,10.4,1.0,31.22,20.3,655.0,0.0,54.0,2.1,41.0,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=16, tm_min=40, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,40
2023-07-12 17:10:00,40.760277,-111.916756,1280.5,0.0,355.6,1.0,13.15,31.88,30.58,15.99,2.4,5.2,11.4,19.6,1.0,32.61,18.5,655.4,0.0,58.8,2.09,42.1,841.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=17, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,10
2023-07-12 17:42:00,40.763458,-111.90934,1298.3,0.0,108.9,1.0,13.09,33.57,34.5,13.48,1.7,3.0,5.0,6.4,1.0,34.0,17.4,655.1,0.0,61.0,2.11,43.3,841.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=17, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-12 18:12:00,40.728481,-111.968102,1288.0,4.84,312.0,1.0,13.06,34.55,33.37,13.47,2.4,4.2,7.0,11.9,1.0,35.28,16.6,654.6,0.0,33.9,2.12,44.6,840.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=18, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,12
2023-07-12 18:42:00,40.693405,-111.960548,1299.1,0.0,194.7,1.0,13.04,35.28,35.66,12.16,1.3,1.9,3.6,5.6,1.0,36.28,15.5,654.1,0.0,61.5,2.14,45.4,839.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=18, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-12 19:12:00,40.729599,-111.986679,1288.8,16.82,348.5,1.0,13.01,36.06,33.67,15.72,8.0,9.8,13.2,17.5,1.0,37.28,16.4,653.7,0.0,53.3,2.14,46.4,839.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=19, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,12
2023-07-12 19:42:00,40.760616,-111.90741,1299.9,11.94,89.9,1.0,13.01,36.1,34.3,15.33,2.2,3.9,6.8,9.8,1.0,37.72,16.7,654.4,0.0,79.2,2.13,46.6,839.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=19, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-12 20:12:00,40.764042,-111.908943,1299.3,5.4,1.4,1.0,12.98,37.27,37.85,12.88,1.8,3.2,6.5,10.0,1.0,38.5,16.2,654.2,0.0,80.4,2.13,47.3,840.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=20, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,12
2023-07-12 20:42:00,40.730919,-111.972038,1290.2,1.9,270.4,1.0,12.98,36.97,35.12,12.99,1.5,2.4,4.2,6.7,1.0,38.78,14.8,653.8,0.0,70.8,2.15,47.7,839.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=20, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-12 21:12:00,40.693401,-111.960564,1296.2,0.0,195.9,1.0,12.98,37.33,36.63,11.7,1.4,2.5,5.1,8.4,1.0,39.0,14.8,653.2,0.0,69.9,2.19,47.9,838.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=21, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,12
2023-07-12 21:42:00,40.72197,-111.986084,1286.1,0.0,9.0,1.0,12.99,37.35,35.46,10.15,1.2,1.9,3.9,6.2,1.0,39.22,12.6,653.4,0.0,42.7,2.18,48.0,839.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=21, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-12 22:12:00,40.741058,-111.916786,1295.5,0.0,350.8,1.0,12.98,37.27,34.8,13.21,1.5,2.3,4.0,6.2,1.0,39.28,14.8,653.7,0.0,56.1,2.16,48.0,839.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=22, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,12
2023-07-12 22:42:00,40.764706,-111.909622,1297.2,2.57,329.6,1.0,12.98,37.55,36.23,11.03,1.3,1.9,3.3,4.9,1.0,39.39,13.2,653.4,0.0,60.0,2.17,48.1,839.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=22, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-12 23:12:00,40.727024,-111.964439,1281.2,12.91,288.2,1.0,12.98,37.07,35.86,11.45,1.5,2.6,4.4,6.2,1.0,39.22,13.1,653.0,0.0,62.6,2.17,48.0,838.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=23, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,12
2023-07-12 23:42:00,40.693394,-111.960518,1287.4,0.0,195.6,1.0,13.01,36.78,35.2,11.29,1.6,2.1,3.0,3.7,1.0,39.0,13.2,652.6,0.0,53.7,2.17,47.7,838.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=12, tm_hour=23, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=193, tm_isdst=-1)",2023-07-12,2023,7,193,12,42
2023-07-13 00:12:00,40.721397,-111.983276,1290.1,12.71,179.0,1.0,13.01,36.56,34.55,11.35,1.7,2.6,4.2,5.6,1.0,38.78,13.2,652.7,0.0,55.4,2.13,47.5,838.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=0, tm_min=12, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,12
2023-07-13 00:42:00,40.760212,-111.916733,1295.4,0.0,15.3,1.0,13.01,35.92,34.03,10.83,1.4,2.2,3.5,5.2,1.0,38.28,13.1,653.2,0.0,62.2,2.16,46.9,838.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=0, tm_min=42, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,42
2023-07-13 01:12:00,40.764664,-111.909698,1299.0,2.68,336.4,1.0,13.03,35.8,34.67,10.51,1.3,1.8,2.5,3.3,1.0,37.89,12.9,652.9,0.0,59.3,2.16,46.7,838.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=1, tm_min=12, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,12
2023-07-13 01:42:00,40.73082,-111.981094,1305.9,10.29,270.4,1.0,13.06,35.08,33.49,11.8,1.3,2.0,3.3,4.6,1.0,37.39,13.6,652.8,0.0,32.8,2.17,46.1,838.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=1, tm_min=42, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,42
2023-07-13 02:20:00,40.693398,-111.960556,1288.8,0.0,312.8,1.0,13.09,34.2,33.42,11.23,1.3,1.9,2.6,3.6,1.0,36.28,13.7,652.3,0.0,37.3,2.17,44.1,837.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=2, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,20
2023-07-13 02:50:00,40.727547,-111.966042,1296.0,16.46,119.7,1.0,13.12,33.41,32.11,13.94,3.6,15.4,48.3,85.5,1.0,35.72,15.6,652.6,0.0,46.1,2.17,44.4,837.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=2, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,50
2023-07-13 03:20:00,40.761623,-111.912849,1286.8,11.21,7.1,1.0,13.17,31.97,29.74,16.59,1.4,2.3,3.8,5.1,1.0,34.61,16.4,652.5,0.0,44.3,2.17,43.5,838.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=3, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,20
2023-07-13 05:48:00,40.761734,-111.910599,1272.6,0.0,140.4,1.0,13.27,29.37,28.15,14.48,1.3,2.1,3.8,6.2,1.0,30.28,17.0,653.1,0.0,41.3,2.13,37.9,838.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=5, tm_min=48, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,48
2023-07-13 06:18:00,40.761547,-111.910469,1271.0,0.0,140.4,1.0,13.27,29.36,28.23,14.74,1.8,3.2,5.8,7.4,1.0,30.5,16.8,653.1,0.0,26.9,2.14,39.9,838.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=6, tm_min=18, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,18
2023-07-13 10:50:00,40.761494,-111.910683,1198.9,0.0,0.0,1.0,13.36,26.27,25.18,22.25,2.2,4.0,6.9,9.7,1.0,26.61,23.3,653.6,0.0,7.5,2.1,34.8,839.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=10, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,50
2023-07-13 11:20:00,40.761604,-111.910614,1254.1,0.0,133.7,1.0,13.36,26.2,24.43,25.97,2.3,4.5,8.4,12.3,1.0,27.0,24.7,653.8,0.0,6.8,2.12,36.8,839.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=11, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,20
2023-07-13 11:50:00,40.694744,-111.958199,1305.0,3.45,178.2,1.0,13.38,25.3,22.33,36.96,2.6,4.9,8.9,12.6,1.0,26.89,28.7,653.4,0.0,4.2,2.13,36.8,839.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=11, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,50
2023-07-13 12:20:00,40.726624,-111.959244,1290.2,11.21,22.4,1.0,13.47,23.06,21.38,37.84,3.9,7.3,13.1,18.4,1.0,25.61,29.5,653.9,0.0,3.1,2.08,35.2,839.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=12, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,20
2023-07-13 12:52:00,40.764359,-111.909859,1286.1,0.0,160.1,1.0,13.5,22.64,21.75,29.79,3.3,6.2,11.0,15.7,1.0,24.5,27.6,654.6,0.0,2.8,2.08,34.2,840.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=12, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,52
2023-07-13 13:22:00,40.756603,-111.916885,1285.5,10.8,180.0,1.0,13.39,23.35,23.16,33.44,3.4,7.2,14.9,23.6,1.0,24.39,30.0,654.9,0.0,10.2,2.09,34.2,840.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=13, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,22
2023-07-13 13:52:00,40.71833,-111.985245,1293.9,10.08,89.8,1.0,13.41,24.0,23.3,40.11,2.7,5.0,8.7,12.5,1.0,25.5,28.3,654.6,0.0,16.5,2.1,34.7,840.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=13, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,52
2023-07-13 14:22:00,40.693401,-111.960571,1293.5,0.0,193.0,1.0,13.36,25.17,26.46,30.33,1.9,3.5,6.4,12.1,1.0,26.61,29.0,654.4,0.0,20.8,2.11,35.6,840.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=14, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,22
2023-07-13 14:54:00,40.730137,-111.957954,1296.6,14.87,359.8,1.0,13.33,26.57,26.75,26.66,2.1,3.9,7.9,12.2,1.0,27.5,26.5,654.8,0.0,32.6,2.12,36.9,840.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=14, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,54
2023-07-13 15:24:00,40.763458,-111.909378,1294.1,0.0,165.0,1.0,13.3,27.66,28.76,19.6,1.6,2.8,4.8,7.8,1.0,28.39,23.6,655.3,0.0,45.7,2.13,37.9,841.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=15, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,24
2023-07-13 15:54:00,40.73996,-111.916939,1281.1,0.0,179.2,1.0,13.22,29.85,28.8,23.62,2.1,4.2,8.4,13.7,1.0,30.11,25.3,655.4,0.0,44.5,2.12,39.8,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=15, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,54
2023-07-13 16:24:00,40.715145,-111.977196,1300.5,1.8,165.8,1.0,13.2,30.62,29.52,21.68,2.1,3.7,7.1,10.5,1.0,31.22,24.8,654.9,0.0,41.3,2.15,40.9,840.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=16, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,24
2023-07-13 16:54:00,40.693401,-111.960587,1295.0,0.0,188.0,1.0,13.15,31.95,32.35,19.43,1.7,2.9,5.5,7.6,1.0,32.39,22.1,654.8,0.0,52.4,2.16,42.0,840.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=16, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,54
2023-07-13 17:24:00,40.733162,-111.940155,1310.0,7.97,92.8,1.0,13.15,32.25,30.49,26.52,2.1,3.7,7.1,11.8,1.0,33.28,24.2,655.4,0.0,51.5,2.13,42.9,841.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=17, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,24
2023-07-13 17:54:00,40.764156,-111.909706,1288.7,0.0,170.4,1.0,13.14,32.77,33.1,19.33,1.6,2.5,4.0,5.2,1.0,34.0,21.7,655.5,0.0,54.3,2.12,43.3,841.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=17, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,54
2023-07-13 18:26:00,40.741066,-111.916832,1296.1,5.76,179.7,1.0,13.09,34.35,33.08,21.72,3.4,7.9,16.2,23.8,1.0,35.22,22.9,655.5,0.0,59.8,2.12,44.5,841.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=18, tm_min=26, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,26
2023-07-13 18:56:00,40.703888,-111.977142,1296.5,7.82,182.4,1.0,13.06,34.55,33.12,16.52,1.5,2.6,5.3,9.5,1.0,35.78,18.1,654.8,0.0,58.4,2.14,45.0,840.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=18, tm_min=56, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,56
2023-07-13 19:26:00,40.69342,-111.960541,1296.6,0.0,198.6,1.0,13.04,35.7,36.13,10.7,1.2,1.8,2.6,3.4,1.0,36.61,14.7,654.6,0.0,63.1,2.13,45.7,840.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=19, tm_min=26, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,26
2023-07-13 19:56:00,40.732624,-111.939186,1288.2,0.0,182.6,1.0,13.0,35.66,34.25,11.85,2.0,4.3,7.8,12.5,1.0,37.22,14.7,655.0,0.0,50.9,2.14,46.2,840.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=13, tm_hour=19, tm_min=56, tm_sec=0, tm_wday=3, tm_yday=194, tm_isdst=-1)",2023-07-13,2023,7,194,13,56
