Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour
2023-09-11 15:38:00,40.762131,-111.909683,1246.1,0.0,0.0,1.0,13.67,20.92,23.04,31.1,1.8,2.4,3.5,7.5,1.0,19.22,39.7,657.5,0.0,33.3,1.81,20.3,840.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=11, tm_hour=15, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=254, tm_isdst=-1)",2023-09-11,2023,9,254,11,38,15
2023-09-12 14:06:00,40.761272,-111.910927,1301.7,3.55,182.4,1.0,13.52,20.81,19.73,40.59,2.9,5.9,10.4,20.0,1.0,23.22,26.0,655.1,0.0,3.2,1.9,28.8,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=12, tm_hour=14, tm_min=6, tm_sec=0, tm_wday=1, tm_yday=255, tm_isdst=-1)",2023-09-12,2023,9,255,12,6,14
2023-09-12 14:40:00,40.762249,-111.910515,1301.7,4.32,214.0,1.0,13.52,21.04,20.33,39.51,2.7,5.2,9.3,16.4,1.0,23.5,30.4,655.0,0.0,12.8,1.92,29.4,837.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=12, tm_hour=14, tm_min=40, tm_sec=0, tm_wday=1, tm_yday=255, tm_isdst=-1)",2023-09-12,2023,9,255,12,40,14
2023-09-12 15:12:00,40.761543,-111.910606,1266.7,0.0,28.1,1.0,13.46,22.51,21.7,37.67,2.4,4.8,8.8,18.1,1.0,24.72,30.1,654.9,0.0,13.7,1.93,31.7,837.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=12, tm_hour=15, tm_min=12, tm_sec=0, tm_wday=1, tm_yday=255, tm_isdst=-1)",2023-09-12,2023,9,255,12,12,15
2023-09-12 15:42:00,40.761414,-111.910522,1256.1,0.0,28.1,1.0,13.49,23.8,23.17,33.85,2.9,5.4,9.5,17.2,1.0,25.72,29.5,655.0,0.0,16.7,1.95,33.1,837.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=12, tm_hour=15, tm_min=42, tm_sec=0, tm_wday=1, tm_yday=255, tm_isdst=-1)",2023-09-12,2023,9,255,12,42,15
2023-09-12 17:01:00,40.761581,-111.910553,1251.9,0.0,0.0,1.0,13.43,25.67,25.68,29.32,2.0,4.4,9.1,20.7,1.0,26.39,28.2,655.4,0.0,34.0,1.94,32.4,837.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=12, tm_hour=17, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=255, tm_isdst=-1)",2023-09-12,2023,9,255,12,1,17
2023-09-13 11:57:00,40.76152,-111.910423,1272.6,0.0,353.0,1.0,13.49,20.83,19.64,45.72,1.9,3.1,5.3,7.7,1.0,22.28,30.0,654.3,0.0,26.4,1.91,27.4,836.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=11, tm_min=57, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,57,11
2023-09-13 12:29:00,40.761482,-111.910545,1269.8,0.0,8.9,1.0,13.46,21.56,19.57,47.12,2.0,3.2,4.9,7.3,1.0,24.22,29.7,654.3,0.0,17.6,1.93,30.7,836.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=12, tm_min=29, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,29,12
2023-09-13 12:59:00,40.763462,-111.909317,1293.2,7.25,154.4,1.0,13.54,21.63,18.96,44.93,1.9,3.0,4.6,7.0,1.0,24.78,28.0,654.5,0.0,27.5,1.94,31.5,836.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=12, tm_min=59, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,59,12
2023-09-13 13:29:00,40.766983,-111.848145,1440.4,13.48,269.4,1.0,13.53,20.69,17.91,52.43,1.6,3.1,5.5,7.8,1.0,24.72,30.1,642.5,0.0,23.5,1.96,31.1,822.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=13, tm_min=29, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,29,13
2023-09-13 13:59:00,40.763992,-111.90963,1294.3,0.0,172.9,1.0,13.58,20.52,19.02,46.63,2.4,4.2,7.0,12.6,1.0,24.5,26.8,654.7,0.0,20.0,1.96,30.6,840.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=13, tm_min=59, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,59,13
2023-09-13 14:29:00,40.77013,-111.839272,1497.6,0.0,143.2,1.0,13.55,20.71,19.24,42.49,2.0,5.7,12.1,23.7,1.0,24.61,27.0,639.6,0.0,34.6,2.02,30.7,820.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=14, tm_min=29, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,29,14
2023-09-13 15:22:00,40.767529,-111.888123,1329.8,0.0,177.2,1.0,13.52,21.22,20.23,46.76,3.7,7.8,15.2,30.2,1.0,24.0,30.5,652.5,0.0,5.4,1.95,27.9,838.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=15, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,15
2023-09-13 15:52:00,40.765114,-111.866402,1351.8,0.0,274.7,1.0,13.52,21.45,19.25,49.57,2.3,4.1,6.0,8.4,1.0,25.11,26.8,651.3,0.0,20.3,1.96,30.9,835.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=15, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,15
2023-09-13 16:22:00,40.764538,-111.909492,1296.6,0.0,346.8,1.0,13.54,21.02,20.31,52.61,2.5,4.6,8.1,18.4,1.0,25.28,28.3,655.2,0.0,17.1,1.97,31.1,841.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=16, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,16
2023-09-13 16:52:00,40.767033,-111.847343,1445.7,5.2,88.3,1.0,13.44,21.89,19.53,63.49,3.2,5.4,9.0,13.6,1.0,26.0,29.4,644.5,0.0,14.3,2.01,31.6,826.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=16, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,16
2023-09-13 17:22:00,40.763824,-111.908859,1300.1,0.0,48.2,1.0,13.46,23.68,22.46,41.39,2.2,4.0,7.1,12.7,1.0,26.61,28.9,655.2,0.0,30.3,1.98,32.9,840.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=17, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,17
2023-09-13 17:52:00,40.769337,-111.891457,1328.6,0.0,76.6,1.0,13.35,25.5,24.28,38.19,2.8,4.8,7.6,11.6,1.0,27.72,29.7,653.0,0.0,31.5,1.99,34.6,836.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=17, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,17
2023-09-13 18:22:00,40.765068,-111.866386,1349.5,0.0,273.2,1.0,13.39,26.2,23.54,36.81,1.3,1.8,2.4,3.6,1.0,28.72,28.0,651.1,0.0,40.9,2.03,35.9,835.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=18, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,18
2023-09-13 18:52:00,40.763695,-111.909531,1292.1,0.0,172.5,1.0,13.37,27.21,26.17,29.83,1.4,2.0,2.7,3.5,1.0,29.11,27.9,654.6,0.0,40.6,2.01,36.6,839.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=18, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,18
2023-09-13 19:22:00,40.765007,-111.861832,1354.6,8.59,85.6,1.0,13.35,28.03,24.3,36.2,1.3,1.8,2.1,3.2,1.0,29.89,26.7,650.1,0.0,41.6,2.05,37.7,833.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=19, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,19
2023-09-13 19:52:00,40.763954,-111.908432,1294.8,5.2,236.9,1.0,13.34,28.42,26.17,28.82,1.5,2.3,3.6,6.5,1.0,30.11,27.3,653.8,0.0,39.4,2.03,37.9,838.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=19, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,19
2023-09-13 20:22:00,40.764923,-111.906998,1296.2,13.27,90.0,1.0,13.27,29.96,27.59,27.65,1.2,1.6,2.5,4.1,1.0,31.22,25.5,653.7,0.0,48.0,2.03,39.2,837.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,20
2023-09-13 20:52:00,40.765038,-111.866417,1348.1,0.0,274.1,1.0,13.27,30.0,26.45,30.4,1.7,3.4,6.1,11.1,1.0,32.0,26.3,649.8,0.0,55.5,2.05,39.7,832.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,20
2023-09-13 21:22:00,40.763687,-111.909531,1295.0,0.0,171.3,1.0,13.24,31.29,28.86,23.9,1.2,1.9,3.0,5.5,1.0,32.72,23.1,653.2,0.0,55.0,2.05,40.4,837.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,21
2023-09-13 21:52:00,40.766949,-111.847855,1443.3,6.28,90.8,1.0,13.21,31.33,26.98,26.06,1.6,2.6,3.9,6.7,1.0,33.5,22.4,643.5,0.0,54.0,2.08,41.0,823.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,21
2023-09-13 22:22:00,40.769379,-111.895142,1326.2,6.94,270.7,1.0,13.24,31.15,28.15,23.64,1.1,1.4,1.9,2.3,1.0,33.5,21.6,651.4,0.0,51.0,2.04,40.8,834.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=22, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,22
2023-09-13 22:52:00,40.769299,-111.895653,1315.6,9.36,92.1,1.0,13.24,31.49,27.95,23.82,1.5,2.7,4.3,6.7,1.0,33.72,21.9,651.8,0.0,48.1,2.06,41.1,835.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=22, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,22
2023-09-13 23:22:00,40.766983,-111.84967,1430.8,9.05,269.4,1.0,13.27,30.57,26.97,27.03,1.3,1.8,2.5,5.0,1.0,33.39,22.8,642.1,0.0,48.7,2.08,40.6,824.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=23, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,22,23
2023-09-13 23:52:00,40.764366,-111.909309,1294.9,0.0,316.0,1.0,13.3,29.69,25.57,27.63,2.1,7.2,20.5,54.8,1.0,32.78,23.0,653.3,0.0,44.1,2.04,39.8,836.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=23, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,52,23
2023-09-14 00:22:00,40.766998,-111.84996,1419.7,12.76,86.7,1.0,13.34,27.98,23.94,31.23,1.6,2.6,5.1,13.0,1.0,31.5,24.0,644.6,0.0,46.7,2.06,38.5,824.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=0, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,22,0
2023-09-14 00:52:00,40.763695,-111.9095,1294.4,0.0,173.0,1.0,13.43,26.17,24.46,29.67,1.6,2.7,5.2,10.2,1.0,29.89,26.1,653.4,0.0,43.2,2.02,36.7,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=0, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,52,0
2023-09-14 01:22:00,40.767559,-111.902458,1305.7,12.6,358.4,1.0,13.45,25.33,23.66,30.89,2.4,3.2,4.1,6.1,1.0,28.61,26.8,653.5,0.0,37.1,2.01,35.6,837.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=1, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,22,1
2023-09-14 01:52:00,40.767239,-111.876526,1325.8,0.0,267.5,1.0,13.48,24.26,22.38,32.71,1.8,2.5,3.4,4.7,1.0,27.5,28.1,650.7,0.0,40.2,2.03,34.7,835.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=1, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,52,1
2023-09-14 02:22:00,40.769295,-111.897812,1315.9,12.3,91.3,1.0,13.46,24.31,23.13,34.08,1.9,2.6,4.0,6.7,1.0,27.11,28.9,653.8,0.0,34.4,2.01,34.3,837.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=2, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,22,2
2023-09-14 02:52:00,40.767544,-111.893997,1324.6,9.62,358.7,1.0,13.49,23.35,21.54,35.01,1.6,2.3,3.6,6.3,1.0,26.72,27.0,652.1,0.0,34.7,1.99,33.8,835.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=2, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,52,2
2023-09-14 03:22:00,40.769444,-111.88987,1327.4,11.16,86.1,1.0,13.51,22.91,21.98,35.4,1.7,2.9,4.2,7.3,1.0,26.0,26.9,652.6,0.0,35.6,2.0,33.1,835.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=3, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,22,3
2023-09-14 03:52:00,40.767197,-111.888138,1330.1,7.36,270.7,1.0,13.55,21.85,20.81,38.43,2.2,3.2,5.0,7.5,1.0,25.5,29.2,652.8,0.0,31.4,1.99,32.4,837.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=3, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,52,3
2023-09-14 04:22:00,40.76926,-111.900017,1305.0,0.0,89.9,1.0,13.53,21.28,20.05,44.26,4.3,7.4,10.5,15.7,1.0,25.28,30.1,653.9,0.0,28.5,1.99,31.7,837.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=4, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,22,4
2023-09-14 04:52:00,40.764938,-111.909546,1292.3,7.87,247.2,1.0,13.53,20.48,19.43,47.1,2.1,3.3,5.6,8.8,1.0,24.5,31.3,654.3,0.0,23.2,1.97,31.0,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=4, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,52,4
2023-09-14 05:22:00,40.769283,-111.890602,1321.5,12.76,89.3,1.0,13.61,20.06,18.9,40.35,2.1,3.6,5.6,8.6,1.0,24.0,26.7,653.0,0.0,28.5,1.99,30.4,836.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=5, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,22,5
2023-09-14 06:18:00,40.761154,-111.910927,1291.8,2.98,109.1,1.0,13.58,20.02,19.46,40.66,3.0,6.4,11.9,20.6,1.0,22.61,30.3,655.0,0.0,24.2,1.93,27.3,839.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=6, tm_min=18, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,18,6
2023-09-14 07:40:00,40.761688,-111.910553,1259.4,0.0,314.2,1.0,13.55,21.1,19.32,42.38,2.2,3.0,3.9,5.2,1.0,23.5,28.7,655.3,0.0,16.8,1.95,29.2,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=7, tm_min=40, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,40,7
2023-09-14 08:10:00,40.761574,-111.910706,1275.2,0.0,314.2,1.0,13.55,21.27,18.9,43.36,2.2,3.0,4.2,5.6,1.0,24.22,27.1,655.3,0.0,23.0,1.95,30.8,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=8, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,10,8
2023-09-14 12:41:00,40.761543,-111.910645,1276.4,0.0,0.0,1.0,13.72,17.62,16.14,49.7,2.6,3.7,5.0,7.1,1.0,17.22,39.9,656.1,0.0,8.7,1.86,19.2,840.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=12, tm_min=41, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,41,12
2023-09-14 13:13:00,40.76149,-111.910614,1274.9,0.0,349.7,1.0,13.63,18.11,16.36,48.87,2.5,3.8,5.9,10.7,1.0,20.28,29.4,656.1,0.0,15.5,1.92,26.6,840.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=13, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,13
2023-09-14 13:43:00,40.761471,-111.910561,1286.9,0.0,263.7,1.0,13.64,18.72,17.06,47.22,2.4,4.2,7.0,15.6,1.0,21.5,28.8,656.3,0.0,3.6,1.92,28.2,841.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=13, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,13
2023-09-14 14:13:00,40.763683,-111.909485,1297.9,0.0,174.5,1.0,13.59,18.72,16.67,48.19,2.5,4.1,6.5,9.5,1.0,22.11,30.3,656.5,0.0,18.2,1.94,28.8,841.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=14, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,14
2023-09-14 14:43:00,40.764999,-111.854271,1403.8,0.0,95.9,1.0,13.6,19.05,17.16,50.69,2.7,4.1,6.3,10.0,1.0,22.61,28.2,649.5,0.0,15.3,1.96,29.1,831.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=14, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,14
2023-09-14 15:13:00,40.76516,-111.902687,1300.0,4.42,186.7,1.0,13.61,19.64,18.35,45.68,4.0,7.1,12.0,21.4,1.0,23.0,28.1,655.9,0.0,16.6,1.95,29.5,841.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=15, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,15
2023-09-14 15:43:00,40.769287,-111.888412,1326.3,0.67,122.9,1.0,13.54,20.92,19.4,42.84,3.1,5.1,8.0,14.3,1.0,23.72,27.2,654.1,0.0,19.5,1.96,30.5,839.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=15, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,15
2023-09-14 16:13:00,40.765076,-111.866325,1344.5,0.0,280.2,1.0,13.52,21.56,19.46,44.67,3.0,5.0,8.6,13.8,1.0,24.5,28.0,652.3,0.0,23.0,1.98,31.3,837.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=16, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,16
2023-09-14 16:43:00,40.763546,-111.909409,1296.7,0.0,173.5,1.0,13.46,23.8,25.33,30.82,2.6,4.4,7.2,12.6,1.0,25.5,29.0,656.9,0.0,32.4,1.97,32.8,842.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=16, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,16
2023-09-14 17:13:00,40.772923,-111.840912,1496.4,0.0,85.3,1.0,13.42,24.79,21.42,39.49,3.3,5.7,9.4,16.2,1.0,26.78,28.5,642.4,0.0,40.8,2.0,34.4,819.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=17, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,17
2023-09-14 17:43:00,40.763958,-111.90863,1297.3,4.89,272.6,1.0,13.43,25.7,23.89,33.49,2.4,4.0,6.3,11.5,1.0,27.28,29.3,656.8,0.0,43.3,1.98,35.2,839.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=17, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,17
2023-09-14 18:13:00,40.767117,-111.878548,1325.6,9.88,89.7,1.0,13.37,27.54,23.77,34.29,2.6,4.9,8.6,17.3,1.0,28.61,28.2,654.8,0.0,47.7,1.99,36.9,835.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=18, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,18
2023-09-14 18:43:00,40.767174,-111.884918,1326.7,0.0,273.7,1.0,13.37,27.45,24.22,32.6,2.5,4.2,7.1,14.9,1.0,29.11,28.2,654.6,0.0,48.0,1.99,37.2,836.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=18, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,18
2023-09-14 19:13:00,40.763535,-111.909439,1290.5,0.0,174.2,1.0,13.31,29.19,29.24,23.19,2.2,3.1,4.3,8.2,1.0,30.0,25.9,656.4,0.0,48.4,1.99,38.3,838.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=19, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,13,19
2023-09-14 19:43:00,40.770119,-111.839264,1492.4,0.0,144.2,1.0,13.3,29.18,24.59,27.63,2.1,3.6,6.2,14.1,1.0,30.89,23.6,640.9,0.0,48.4,2.04,38.9,818.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=19, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=-1)",2023-09-14,2023,9,257,14,43,19
