Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-12-01 06:15:24,40.721756,-111.920052,1298.2,13.75,16.84,35.84,6.18,2.0,2.0,4.39,20.0,868.1,40.0,31.0,1.61,35.3,834.5,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=15, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,15,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:16:24,40.721756,-111.920052,1298.2,13.76,16.69,35.91,6.25,1.0,2.0,4.39,20.0,868.4,40.0,28.8,1.57,35.2,834.5,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=16, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,16,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:17:24,40.721756,-111.920052,1298.2,13.76,16.59,35.91,6.12,2.0,2.0,4.28,20.0,868.3,40.0,30.1,1.57,35.1,834.5,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=17, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,17,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:18:24,40.721756,-111.920052,1298.1,13.77,16.44,35.03,6.12,2.0,2.0,4.39,20.0,868.1,40.0,30.7,1.6,35.0,834.5,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=18, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,18,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:19:24,40.721756,-111.920052,1298.0,13.77,16.34,34.56,6.18,1.0,2.0,4.28,20.0,868.2,40.0,30.4,1.55,34.9,834.4,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=19, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,19,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:20:24,40.721756,-111.920052,1297.9,13.79,16.22,35.41,6.12,1.0,2.0,4.11,20.0,868.2,40.0,27.9,1.59,34.7,834.4,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=20, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,20,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:21:24,40.721756,-111.920052,1297.8,13.79,16.09,34.39,6.32,1.0,2.0,4.11,20.0,868.2,40.0,29.8,1.57,34.6,834.4,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=21, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,21,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:22:24,40.721756,-111.920052,1297.7,13.8,15.97,34.49,6.15,1.0,2.0,4.0,20.0,868.3,40.0,29.6,1.57,34.5,834.4,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=22, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,22,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:23:24,40.721752,-111.920052,1297.7,13.79,15.85,34.66,6.32,2.0,2.0,4.11,21.0,868.1,40.0,28.6,1.57,34.4,834.3,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=23, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,23,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:24:24,40.721752,-111.920059,1297.7,13.79,15.75,34.43,6.32,1.0,2.0,4.0,21.0,868.2,40.0,31.1,1.56,34.3,834.3,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=24, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,24,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:25:24,40.721756,-111.920059,1297.7,13.79,15.65,34.29,6.28,1.0,2.0,4.22,21.0,868.1,40.0,27.0,1.58,34.2,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=25, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,25,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:26:24,40.721756,-111.920059,1297.7,13.79,15.53,34.56,6.29,1.0,2.0,4.0,21.0,868.1,40.0,31.6,1.58,34.1,834.3,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=26, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,26,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:27:24,40.721756,-111.920059,1297.7,13.83,15.41,34.9,6.42,1.0,2.0,-0.11,21.0,868.1,40.0,32.8,1.57,34.0,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=27, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,27,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:28:24,40.721752,-111.920052,1297.9,13.83,15.29,34.32,6.32,1.0,2.0,0.61,21.0,868.1,40.0,31.9,1.6,33.9,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=28, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,28,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:29:24,40.721752,-111.920052,1298.1,13.83,15.19,34.66,6.49,1.0,2.0,3.89,21.0,867.8,40.0,29.4,1.58,33.7,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=29, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,29,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:30:24,40.721752,-111.920052,1298.1,13.83,15.09,34.36,6.35,1.0,2.0,3.89,21.0,868.2,40.0,30.2,1.56,33.6,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=30, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,30,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:31:24,40.721752,-111.920052,1298.2,13.82,15.0,34.09,6.39,1.0,2.0,4.22,22.0,868.2,40.0,31.5,1.6,33.5,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=31, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,31,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:32:24,40.721752,-111.920052,1298.3,13.83,14.9,33.18,6.66,1.0,2.0,0.5,22.0,868.0,40.0,34.2,1.56,33.4,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=32, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,32,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:33:24,40.721752,-111.920052,1298.4,13.83,14.8,33.89,6.83,1.0,2.0,4.11,22.0,867.9,40.0,28.8,1.58,33.3,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=33, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,33,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:34:24,40.721752,-111.920052,1298.4,13.83,14.73,33.99,6.86,1.0,2.0,2.89,22.0,867.9,40.0,30.3,1.57,33.2,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=34, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,34,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:35:24,40.721756,-111.920052,1298.4,13.83,14.64,33.92,6.76,2.0,2.0,3.61,22.0,867.8,40.0,30.6,1.58,33.1,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=35, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,35,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:36:24,40.721756,-111.920052,1298.4,13.82,14.56,34.43,6.56,1.0,2.0,3.61,22.0,867.8,40.0,31.1,1.56,33.0,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=36, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,36,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:37:24,40.721752,-111.920052,1298.2,13.83,14.47,34.02,6.59,1.0,2.0,3.89,22.0,868.1,40.0,29.8,1.59,32.9,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=37, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,37,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:38:24,40.721752,-111.920052,1298.3,13.84,14.4,34.43,6.56,2.0,2.0,3.61,22.0,867.8,40.0,29.3,1.58,32.8,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=38, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,38,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:39:24,40.721752,-111.920052,1298.3,13.84,14.32,34.4,6.42,2.0,2.0,3.89,23.0,867.7,40.0,34.3,1.58,32.8,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=39, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,39,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:40:24,40.721752,-111.920052,1298.3,13.85,14.25,33.92,6.49,2.0,2.0,3.89,23.0,867.9,40.0,30.7,1.6,32.7,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=40, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,40,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:41:24,40.721752,-111.920052,1298.2,13.83,14.18,34.19,6.46,2.0,2.0,3.78,23.0,868.2,40.0,17.4,1.55,32.6,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=41, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,41,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:42:24,40.721748,-111.920052,1298.0,13.84,14.09,34.03,6.39,1.0,2.0,3.78,23.0,868.1,40.0,31.6,1.55,32.5,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=42, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,42,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:43:24,40.721752,-111.920052,1297.8,13.84,14.04,34.43,6.46,1.0,2.0,3.5,23.0,867.9,40.0,29.6,1.55,32.4,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=43, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,43,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:44:24,40.721752,-111.920052,1297.7,13.87,13.94,34.9,6.39,1.0,2.0,3.78,23.0,868.0,40.0,30.7,1.58,32.3,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=44, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,44,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:45:24,40.721752,-111.920052,1297.6,13.87,13.9,35.24,6.36,1.0,2.0,2.39,23.0,868.2,40.0,33.6,1.59,32.2,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=45, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,45,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:46:24,40.721748,-111.920052,1297.4,13.87,13.82,35.38,6.49,1.0,2.0,3.28,24.0,868.1,40.0,32.8,1.55,32.2,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=46, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,46,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:47:24,40.721748,-111.920052,1297.1,13.87,13.75,34.63,6.39,2.0,2.0,3.61,23.0,868.0,40.0,33.3,1.54,32.1,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=47, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,47,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:48:24,40.721748,-111.920059,1296.9,13.87,13.71,35.41,6.46,1.0,2.0,3.78,24.0,868.0,40.0,32.1,1.58,32.0,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=48, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,48,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:49:24,40.721748,-111.920059,1296.7,13.87,13.64,34.13,6.56,3.0,2.0,3.78,24.0,868.2,40.0,31.1,1.55,31.9,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=49, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,49,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:50:24,40.721748,-111.920059,1296.5,13.87,13.59,33.45,6.46,2.0,2.0,3.78,23.0,868.1,40.0,32.3,1.56,31.8,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=50, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,50,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:51:24,40.721748,-111.920059,1296.4,13.87,13.52,36.32,6.56,2.0,2.0,3.78,24.0,868.2,40.0,29.2,1.56,31.8,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=51, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,51,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:52:24,40.721748,-111.920059,1296.3,13.87,13.47,34.19,6.6,1.0,2.0,3.89,24.0,868.1,40.0,31.9,1.55,31.7,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=52, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,52,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:53:24,40.721748,-111.920059,1296.1,13.87,13.42,34.13,6.43,1.0,2.0,3.89,24.0,867.9,40.0,30.5,1.58,31.6,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=53, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,53,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:54:24,40.721748,-111.920067,1296.1,13.86,13.38,34.09,6.63,1.0,2.0,3.78,24.0,867.8,40.0,31.0,1.57,31.5,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=54, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,54,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:55:24,40.721748,-111.920067,1296.1,13.87,13.3,34.6,6.63,2.0,2.0,3.78,24.0,868.0,40.0,28.3,1.58,31.5,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=55, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,55,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:56:24,40.721748,-111.920067,1296.0,13.87,13.26,33.89,6.53,1.0,2.0,3.89,24.0,867.8,40.0,30.0,1.57,31.4,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=56, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,56,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:57:24,40.721748,-111.920067,1295.8,13.91,13.21,34.67,6.66,2.0,2.0,3.89,24.0,867.7,40.0,30.0,1.58,31.3,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=57, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,57,6,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 06:58:24,40.721752,-111.920067,1295.6,13.91,13.14,34.03,6.7,1.0,2.0,3.78,24.0,867.7,40.0,27.7,1.56,31.3,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=58, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,58,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 06:59:24,40.721752,-111.920074,1295.6,13.9,13.09,34.26,6.56,1.0,2.0,3.89,24.0,868.1,40.0,30.1,1.56,31.2,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=6, tm_min=59, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,59,6,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:00:24,40.721756,-111.920074,1295.5,13.91,13.05,33.96,6.7,1.0,2.0,3.89,24.0,867.8,40.0,31.2,1.57,31.1,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=0, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,0,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:01:24,40.721756,-111.920074,1295.3,13.9,13.02,34.33,6.66,2.0,2.0,4.11,24.0,867.9,40.0,29.1,1.57,31.1,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=1, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,1,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:02:24,40.72176,-111.920074,1295.3,13.89,12.98,33.99,6.7,1.0,2.0,4.11,24.0,867.9,40.0,26.8,1.55,31.0,834.2,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=2, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,2,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:03:24,40.72176,-111.920074,1295.0,13.91,12.93,33.89,6.76,2.0,2.0,4.11,24.0,867.8,40.0,28.2,1.56,30.9,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=3, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,3,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:04:24,40.721802,-111.920135,1294.2,13.9,12.91,33.99,6.8,1.0,2.0,4.11,24.0,867.7,40.0,29.8,1.55,30.9,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=4, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,4,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:05:24,40.721802,-111.920135,1294.0,13.89,12.86,33.32,6.66,3.0,2.0,4.22,24.0,867.9,40.0,27.1,1.56,30.8,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=5, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,5,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:06:24,40.721729,-111.920036,1291.8,13.89,12.84,33.55,6.76,1.0,2.0,4.22,24.0,867.7,40.0,27.6,1.57,30.8,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=6, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,6,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:07:24,40.721729,-111.920036,1291.5,13.91,12.81,33.55,6.83,2.0,2.0,4.22,25.0,868.1,40.0,26.7,1.57,30.7,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=7, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,7,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:08:24,40.721729,-111.920036,1291.3,13.91,12.79,33.96,6.7,2.0,2.0,4.22,25.0,868.1,40.0,23.7,1.55,30.7,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=8, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,8,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:09:24,40.721729,-111.920036,1291.3,13.89,12.74,33.76,6.7,1.0,2.0,4.28,25.0,867.9,40.0,30.6,1.57,30.6,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=9, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,9,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:10:24,40.721725,-111.920036,1291.1,13.91,12.72,34.09,6.8,1.0,2.0,4.28,25.0,867.9,40.0,29.2,1.56,30.6,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=10, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,10,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:11:24,40.721745,-111.920059,1290.9,13.9,12.7,34.03,6.76,1.0,2.0,4.28,25.0,867.7,40.0,30.9,1.58,30.5,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=11, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,11,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:12:24,40.721748,-111.920059,1290.8,13.9,12.7,33.96,6.66,1.0,2.0,4.22,25.0,867.8,40.0,30.2,1.57,30.5,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=12, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,12,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:13:24,40.721748,-111.920059,1290.8,13.89,12.65,33.89,6.76,2.0,2.0,4.22,25.0,868.0,40.0,30.8,1.56,30.4,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=13, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,13,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:14:24,40.721748,-111.920059,1290.8,13.9,12.65,33.86,6.8,1.0,2.0,4.22,25.0,868.0,40.0,28.6,1.56,30.4,834.1,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=14, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,14,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:15:24,40.721748,-111.920059,1290.8,13.91,12.6,33.79,6.73,1.0,2.0,4.39,25.0,868.0,40.0,31.0,1.56,30.3,834.0,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=15, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,15,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:16:24,40.721748,-111.920067,1290.8,13.93,12.6,33.86,6.8,2.0,2.0,4.22,25.0,867.9,40.0,28.2,1.57,30.3,834.0,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=16, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,16,7,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 07:17:24,40.721752,-111.920059,1290.7,13.92,12.58,33.82,6.9,1.0,2.0,4.28,25.0,867.8,40.0,27.7,1.57,30.2,834.0,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=17, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,17,7,TRX02,Good,< 12.00,< 2.00
2022-12-01 07:18:24,40.721752,-111.920067,1290.7,13.93,12.56,33.86,6.9,1.0,2.0,4.22,25.0,867.8,40.0,29.2,1.56,30.2,834.0,1,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=7, tm_min=18, tm_sec=24, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,18,7,TRX02,Good,< 12.00,< 2.00
