Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour
2023-09-05 09:21:10,40.761719,-111.910614,1275.5,0.0,155.7,1.0,13.7,22.22,16.66,57.15,3.0,2.0,23.78,27.0,874.5,0.0,11.7,2.44,36.7,812.7,5.5,16.7,22.1,30.7,795.3,2.08,147.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=21, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,21,9
2023-09-05 09:23:40,40.761719,-111.910622,1276.3,0.0,155.7,1.0,13.7,22.21,16.66,56.89,3.0,2.0,23.78,27.0,874.4,0.0,8.0,2.44,36.7,812.8,3.7,8.8,12.5,30.7,795.5,2.08,147.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=23, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,23,9
2023-09-05 09:26:10,40.761719,-111.910629,1277.0,0.0,155.7,1.0,13.7,22.19,16.72,56.06,3.0,2.0,23.78,27.0,874.4,0.0,4.6,2.44,36.7,812.7,4.6,8.6,13.3,30.6,795.4,2.08,147.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=26, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,26,9
2023-09-05 09:28:40,40.761726,-111.910614,1276.2,0.0,155.7,1.0,13.7,22.18,16.7,56.21,3.0,2.0,23.78,27.0,874.4,0.0,3.1,2.44,36.7,812.8,7.7,12.6,20.2,30.6,795.6,2.07,146.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=28, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,28,9
2023-09-05 09:31:10,40.761723,-111.910629,1275.2,0.0,155.7,1.0,13.7,22.16,16.66,56.02,3.0,2.0,23.78,27.0,874.4,0.0,0.9,2.45,36.7,812.7,9.7,17.0,26.6,30.6,795.5,2.08,146.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=31, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,31,9
2023-09-05 09:33:40,40.761742,-111.910614,1275.8,0.0,155.7,1.0,13.7,22.15,16.66,54.8,3.0,2.0,23.72,27.0,874.3,0.0,6.6,2.43,36.6,812.8,10.1,14.2,24.2,30.6,795.4,2.08,146.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=33, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,33,9
2023-09-05 09:36:10,40.761745,-111.910622,1275.8,0.0,155.7,1.0,13.7,22.13,16.66,53.53,3.0,2.0,23.72,26.0,874.4,0.0,10.1,2.44,36.6,812.8,6.2,8.0,14.1,30.6,795.5,2.07,146.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=36, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,36,9
2023-09-05 09:38:40,40.761734,-111.910622,1276.7,0.0,155.7,1.0,13.7,22.1,16.7,52.83,3.0,2.0,23.72,26.0,874.4,0.0,3.3,2.44,36.6,812.8,23.6,19.0,42.7,30.6,795.5,2.07,146.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=38, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,38,9
2023-09-05 09:41:10,40.761723,-111.910637,1275.6,0.0,155.7,1.0,13.7,22.07,16.76,52.65,2.0,2.0,23.72,26.0,874.4,0.0,5.0,2.44,36.6,812.8,22.0,19.1,41.2,30.6,795.5,2.08,146.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=41, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,41,9
2023-09-05 09:43:40,40.761719,-111.91066,1275.2,0.0,155.7,1.0,13.7,22.05,16.8,52.29,2.0,2.0,23.61,26.0,874.4,0.0,0.3,2.44,36.6,812.8,50.0,35.6,85.5,30.5,795.6,2.08,146.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=43, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,43,9
2023-09-05 09:46:10,40.761711,-111.910683,1274.7,0.0,155.7,1.0,13.7,22.03,16.86,52.08,2.0,2.0,23.61,26.0,874.6,0.0,0.7,2.43,36.5,812.9,45.5,27.0,72.5,30.5,795.5,2.07,146.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=46, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,46,9
2023-09-05 09:48:40,40.761692,-111.910698,1274.0,0.0,155.7,1.0,13.7,22.0,16.94,52.02,2.0,2.0,23.5,26.0,874.6,0.0,4.7,2.43,36.5,812.8,43.3,21.8,65.1,30.5,795.5,2.08,146.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=48, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,48,9
2023-09-05 09:51:10,40.761677,-111.910713,1273.8,0.0,155.7,1.0,13.7,21.98,16.94,51.95,2.0,2.0,23.5,26.0,874.6,0.0,7.8,2.42,36.5,812.8,23.3,17.0,40.3,30.5,795.5,2.07,146.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=51, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,51,9
2023-09-05 09:53:40,40.761669,-111.910728,1272.9,0.0,155.7,1.0,13.7,21.96,17.04,51.4,2.0,2.0,23.5,26.0,874.5,0.0,12.2,2.42,36.5,812.9,10.1,14.1,24.2,30.5,795.5,2.08,146.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=53, tm_sec=40, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,53,9
2023-09-05 09:56:10,40.761658,-111.910728,1272.3,0.0,155.7,1.0,13.7,21.94,17.08,51.18,2.0,2.0,23.5,26.0,874.6,0.0,16.6,2.43,36.5,812.8,5.4,11.2,16.7,30.5,795.5,2.08,146.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=56, tm_sec=10, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,56,9
2023-09-05 09:59:45,40.761654,-111.910736,1272.2,0.0,155.7,1.0,13.7,21.91,17.08,50.92,3.0,2.0,23.5,26.0,874.3,0.0,-0.7,2.42,36.4,812.8,20.3,15.1,35.5,30.4,795.7,2.11,145.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=9, tm_min=59, tm_sec=45, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,59,9
2023-09-05 10:02:15,40.761658,-111.910721,1271.4,0.0,155.7,1.0,13.7,21.89,17.08,50.84,2.0,2.0,23.39,26.0,874.3,0.0,6.4,2.43,36.4,812.8,32.7,22.5,55.3,30.4,795.7,2.11,145.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=2, tm_sec=15, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,2,10
2023-09-05 10:04:45,40.761654,-111.910713,1271.0,0.0,155.7,1.0,13.7,21.87,17.1,51.0,2.0,2.0,23.39,26.0,874.6,0.0,14.9,2.43,36.4,812.8,12.6,15.8,28.5,30.4,795.6,2.11,146.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=4, tm_sec=45, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,4,10
2023-09-05 10:07:30,40.761654,-111.910774,1242.6,0.0,0.0,1.0,13.7,21.84,17.12,50.94,2.0,2.0,23.39,26.0,874.4,0.0,16.1,2.43,36.4,812.9,1.5,5.3,6.9,30.4,795.6,2.11,146.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=7, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,7,10
2023-09-05 10:10:00,40.76165,-111.910637,1250.5,0.0,94.1,1.0,13.7,21.82,17.16,50.84,2.0,2.0,23.28,26.0,874.6,0.0,17.9,2.44,36.4,812.8,0.6,3.2,3.8,30.4,795.7,2.11,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=10, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,10,10
2023-09-05 10:12:30,40.761681,-111.910599,1261.9,0.0,94.1,1.0,13.7,21.81,17.17,51.14,2.0,2.0,23.28,26.0,874.5,0.0,12.9,2.45,36.3,812.9,0.6,2.6,3.3,30.4,795.7,2.11,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=12, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,12,10
2023-09-05 10:15:00,40.761681,-111.910538,1267.2,0.0,94.1,1.0,13.7,21.8,17.12,50.82,2.0,2.0,23.28,26.0,874.5,0.0,14.8,2.43,36.3,812.9,6.4,6.2,12.5,30.3,795.7,2.11,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=15, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,15,10
2023-09-05 10:17:30,40.761818,-111.910736,1257.6,0.0,94.1,1.0,13.7,21.8,17.1,50.92,2.0,2.0,23.28,26.0,874.7,0.0,8.6,2.43,36.3,812.8,8.6,5.1,13.8,30.3,795.5,2.12,146.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=17, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,17,10
2023-09-05 10:20:00,40.761517,-111.910583,1260.6,0.0,94.1,1.0,13.7,21.79,17.1,50.5,2.0,2.0,23.28,26.0,874.4,0.0,0.0,2.42,36.3,812.8,51.3,18.8,70.1,30.3,795.6,2.12,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=20, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,20,10
2023-09-05 10:22:30,40.761551,-111.910767,1264.5,0.0,94.1,1.0,13.7,21.78,17.12,50.22,3.0,2.0,23.28,26.0,874.5,0.0,3.5,2.44,36.3,812.9,145.4,15.2,160.6,30.3,795.6,2.11,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=22, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,22,10
2023-09-05 10:25:00,40.761627,-111.910583,1270.5,0.0,94.1,1.0,13.7,21.77,17.12,50.2,4.0,2.0,23.28,26.0,874.6,0.0,0.0,2.44,36.3,812.8,435.8,27.6,463.4,30.3,795.7,2.11,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=25, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,25,10
2023-09-05 10:27:30,40.761768,-111.910522,1279.2,0.0,94.1,1.0,13.7,21.76,17.12,50.67,3.0,2.0,23.28,26.0,874.5,0.0,2.6,2.44,36.2,812.8,155.1,28.2,183.3,30.3,795.6,2.11,146.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=27, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,27,10
2023-09-05 10:30:00,40.762333,-111.910347,1295.4,2.68,261.9,1.0,13.74,21.76,16.99,51.52,3.0,2.0,23.39,26.0,874.5,0.0,19.8,2.42,36.2,812.8,5.5,19.5,25.0,30.3,795.7,2.11,146.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,30,10
2023-09-05 10:32:30,40.761414,-111.91246,1296.1,7.0,116.7,1.0,13.74,21.78,16.72,52.23,3.0,2.0,23.28,26.0,874.6,0.0,4.1,2.43,36.2,813.0,38.1,4.2,42.3,30.2,795.9,2.11,145.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=32, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,32,10
2023-09-05 10:35:00,40.760609,-111.906387,1291.5,9.41,90.6,1.0,13.74,21.77,16.33,53.09,4.0,2.0,23.22,26.0,874.1,0.0,19.6,2.45,36.2,812.2,24.6,-3.8,20.9,30.2,795.1,2.11,146.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=35, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,35,10
2023-09-05 10:37:30,40.765457,-111.902458,1302.0,10.6,358.9,1.0,13.74,21.7,15.75,56.7,3.0,2.0,22.78,26.0,873.7,0.0,13.8,2.44,36.2,812.2,14.1,-8.5,5.6,30.2,795.2,2.11,145.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=37, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,37,10
2023-09-05 10:40:00,40.769287,-111.897202,1306.1,0.0,90.0,1.0,13.74,21.6,15.58,52.46,2.0,2.0,22.5,25.0,872.7,0.0,27.9,2.45,36.1,811.0,8.1,1.0,9.2,30.2,793.8,2.11,145.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=40, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,40,10
2023-09-05 10:42:30,40.767426,-111.888245,1313.8,3.6,181.7,1.0,13.74,21.48,15.57,53.28,2.0,2.0,22.22,25.0,871.9,0.0,25.4,2.43,36.1,810.4,-5.0,37.7,32.7,30.1,793.1,2.11,146.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=42, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,42,10
2023-09-05 10:45:00,40.767197,-111.881882,1309.0,3.6,80.7,1.0,13.74,21.39,15.38,59.74,4.0,2.0,22.0,26.0,871.8,0.0,14.1,2.43,36.0,810.4,1.7,5.9,7.6,30.1,793.2,2.11,146.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=45, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,45,10
2023-09-05 10:47:30,40.767197,-111.871925,1332.4,0.0,92.7,1.0,13.74,21.27,14.84,62.85,4.0,2.0,21.78,27.0,869.7,0.0,16.6,2.45,36.0,808.3,-0.0,0.6,0.6,30.0,791.1,2.11,146.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=47, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,47,10
2023-09-05 10:50:00,40.764992,-111.868774,1336.2,6.17,89.5,1.0,13.74,21.12,14.29,65.72,2.0,2.0,21.5,27.0,869.9,0.0,9.9,2.44,35.9,808.5,2.4,18.9,21.3,30.0,791.2,2.11,146.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=50, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,50,10
2023-09-05 10:52:30,40.76498,-111.859818,1363.1,5.66,89.8,1.0,13.74,20.93,13.84,66.61,2.0,2.0,21.22,27.0,867.4,0.0,15.8,2.44,35.8,806.0,15.6,-5.9,9.7,30.0,788.7,2.11,145.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=52, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,52,10
2023-09-05 10:55:00,40.765709,-111.85228,1413.3,1.18,2.3,1.0,13.74,20.73,13.57,63.73,3.0,2.0,21.0,26.0,862.3,0.0,26.2,2.47,35.8,801.3,16.5,25.9,42.4,29.9,784.1,2.12,145.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=55, tm_sec=0, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,55,10
2023-09-05 10:57:30,40.770947,-111.846313,1461.9,13.43,90.9,1.0,13.74,20.55,13.59,59.8,2.0,2.0,20.89,26.0,857.6,0.0,26.5,2.47,35.7,796.7,-7.4,18.6,11.2,29.9,779.7,2.12,144.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=10, tm_min=57, tm_sec=30, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,57,10
2023-09-05 11:01:05,40.768288,-111.836815,1492.6,11.63,132.5,1.0,13.74,20.34,13.83,55.17,2.0,2.0,20.78,25.0,854.1,0.0,35.9,2.51,35.5,793.2,3.3,-2.0,1.3,29.8,776.2,2.1,143.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=1, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,1,11
2023-09-05 11:03:35,40.77029,-111.84243,1473.4,3.34,285.8,1.0,13.76,20.27,14.07,55.63,2.0,2.0,20.72,25.0,856.0,0.0,31.3,2.48,35.4,795.1,-4.0,17.3,13.3,29.7,778.1,2.1,143.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=3, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,3,11
2023-09-05 11:06:05,40.767002,-111.848183,1442.9,9.88,270.4,1.0,13.76,20.22,14.11,58.65,2.0,2.0,20.72,25.0,859.8,0.0,24.1,2.47,35.3,798.6,7.3,0.1,7.4,29.7,781.5,2.09,144.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=6, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,6,11
2023-09-05 11:08:35,40.765072,-111.8592,1373.1,3.34,269.7,1.0,13.76,20.15,13.91,64.7,3.0,2.0,20.61,27.0,867.2,0.0,15.9,2.44,35.2,805.9,15.3,22.7,38.0,29.6,788.8,2.08,144.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=8, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,8,11
2023-09-05 11:11:05,40.766338,-111.87101,1343.9,10.13,357.4,1.0,13.76,20.08,13.41,68.42,4.0,2.0,20.39,28.0,870.2,0.0,11.5,2.45,35.1,808.7,11.6,4.4,16.0,29.6,791.5,2.09,145.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=11, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,11,11
2023-09-05 11:13:35,40.768635,-111.876808,1343.3,11.27,179.3,1.0,13.76,19.96,13.04,69.57,3.0,2.0,20.22,28.0,869.9,0.0,18.1,2.44,35.0,808.5,-1.1,-20.5,-21.6,29.5,791.4,2.09,143.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=13, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,13,11
2023-09-05 11:16:05,40.767208,-111.885635,1325.3,10.39,272.0,1.0,13.76,19.81,12.82,66.76,4.0,2.0,20.0,28.0,872.5,0.0,26.5,2.44,34.9,810.9,-8.8,-8.5,-17.3,29.4,793.6,2.08,145.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=16, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,16,11
2023-09-05 11:18:35,40.769428,-111.8964,1318.2,0.0,271.7,1.0,13.76,19.67,13.25,61.81,3.0,2.0,19.89,27.0,872.6,0.0,24.4,2.43,34.8,811.2,16.2,0.6,16.8,29.4,794.0,2.08,145.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=18, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,18,11
2023-09-05 11:21:05,40.765121,-111.902725,1301.5,3.65,205.4,1.0,13.76,19.57,13.6,64.08,4.0,2.0,19.89,28.0,874.1,0.0,13.7,2.42,34.7,812.6,24.2,13.8,38.0,29.3,795.4,2.08,145.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=21, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,21,11
2023-09-05 11:23:35,40.763538,-111.909431,1295.5,0.0,168.6,1.0,13.76,19.5,13.67,63.96,3.0,2.0,20.0,28.0,874.6,0.0,16.5,2.44,34.6,813.1,11.0,21.4,32.5,29.2,796.0,2.08,145.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=23, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,23,11
2023-09-05 11:26:05,40.763542,-111.909431,1295.6,0.0,168.6,1.0,13.76,19.41,13.68,63.92,2.0,2.0,20.0,28.0,874.6,0.0,17.0,2.42,34.5,813.0,1.8,-0.4,1.4,29.2,796.0,2.08,145.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=26, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,26,11
2023-09-05 11:28:35,40.763542,-111.909431,1295.8,0.0,168.6,1.0,13.76,19.31,13.67,64.06,2.0,2.0,19.89,28.0,874.5,0.0,14.0,2.42,34.4,813.1,-0.1,3.6,3.4,29.1,796.0,2.08,145.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=28, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,28,11
2023-09-05 11:31:05,40.763351,-111.909058,1297.0,5.5,355.4,1.0,13.76,19.21,13.61,64.77,3.0,2.0,19.78,28.0,874.8,0.0,10.0,2.43,34.3,813.0,0.3,6.4,6.7,29.0,795.9,2.09,145.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=31, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,31,11
2023-09-05 11:33:35,40.767487,-111.902451,1310.4,12.19,359.2,1.0,13.76,19.13,13.55,64.35,3.0,2.0,19.72,29.0,873.7,0.0,18.3,2.42,34.2,812.2,16.0,-4.6,11.4,29.0,795.1,2.08,145.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=33, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,33,11
2023-09-05 11:36:05,40.769295,-111.894066,1319.6,8.23,89.6,1.0,13.76,19.06,13.67,60.71,3.0,2.0,19.61,28.0,872.0,0.0,24.5,2.42,34.1,810.6,3.3,-2.8,0.5,28.9,793.7,2.09,145.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=36, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,36,11
2023-09-05 11:38:35,40.769077,-111.888313,1326.5,7.92,175.3,1.0,13.76,19.01,13.73,60.3,3.0,2.0,19.72,28.0,871.0,0.0,21.2,2.42,34.0,809.7,22.0,-26.1,-4.1,28.8,792.6,2.09,144.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=38, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,38,11
2023-09-05 11:41:05,40.767147,-111.881462,1324.6,12.66,90.2,1.0,13.75,18.98,13.64,65.03,3.0,2.0,19.72,29.0,871.8,0.0,16.4,2.42,33.9,810.5,17.5,-11.6,5.9,28.8,793.4,2.09,145.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=41, tm_sec=5, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,41,11
2023-09-05 11:43:35,40.765244,-111.871056,1337.0,0.0,179.8,1.0,13.75,18.94,13.4,67.81,3.0,2.0,19.61,29.0,870.6,0.0,9.5,2.43,33.8,809.1,-9.1,0.9,-8.2,28.7,792.2,2.08,145.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=5, tm_hour=11, tm_min=43, tm_sec=35, tm_wday=1, tm_yday=248, tm_isdst=-1)",2023-09-05,2023,9,248,5,43,11
