Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2022-06-30 07:39:04,40.721863,-111.920471,1297.9,13.44,25.52,68.94,20.29,4.0,2.0,19.11,37.0,873.1,0.0,5.3,1.67,41.7,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=39, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,39
2022-06-30 07:40:04,40.721863,-111.920471,1298.0,13.43,25.46,70.93,20.29,4.0,2.0,19.28,37.0,872.9,0.0,7.0,1.67,41.7,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=40, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,40
2022-06-30 07:41:04,40.721863,-111.920471,1298.1,13.46,25.4,71.81,20.12,5.0,2.0,19.39,37.0,872.9,0.0,8.3,1.67,41.6,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=41, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,41
2022-06-30 07:42:04,40.721863,-111.920471,1298.2,13.47,25.34,72.42,20.33,4.0,2.0,19.28,38.0,873.1,0.0,6.8,1.66,41.5,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=42, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,42
2022-06-30 07:43:04,40.721863,-111.920471,1298.1,13.47,25.31,72.42,20.06,5.0,2.0,19.11,38.0,872.8,0.0,7.1,1.68,41.5,830.3,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=43, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,43
2022-06-30 07:44:04,40.721863,-111.920471,1297.9,13.46,25.25,70.16,19.89,5.0,2.0,19.22,38.0,872.7,0.0,6.0,1.68,41.4,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=44, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,44
2022-06-30 07:45:04,40.721863,-111.920471,1297.8,13.47,25.19,69.08,19.99,5.0,2.0,19.28,37.0,872.8,0.0,9.5,1.68,41.4,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=45, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,45
2022-06-30 07:46:04,40.721867,-111.920471,1297.6,13.47,25.13,72.89,19.82,4.0,2.0,19.22,37.0,872.9,0.0,12.8,1.66,41.3,830.5,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=46, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,46
2022-06-30 07:47:04,40.721867,-111.920471,1297.5,13.46,25.1,73.13,19.96,4.0,2.0,19.22,37.0,872.8,0.0,11.3,1.68,41.2,830.5,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=47, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,47
2022-06-30 07:48:04,40.721867,-111.920471,1297.4,13.47,25.04,72.96,19.79,4.0,2.0,19.22,37.0,873.0,0.0,10.2,1.67,41.2,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=48, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,48
2022-06-30 07:49:04,40.72187,-111.920471,1297.5,13.47,25.01,71.81,19.75,4.0,2.0,19.11,37.0,873.0,0.0,11.1,1.66,41.1,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=49, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,49
2022-06-30 07:50:04,40.72187,-111.920471,1297.6,13.47,24.95,73.74,19.85,5.0,2.0,19.11,37.0,872.8,0.0,8.7,1.64,41.1,830.4,1,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=50, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,50
2022-06-30 07:51:04,40.72187,-111.920471,1297.6,13.47,24.92,69.79,19.62,4.0,2.0,19.11,37.0,873.0,0.0,10.2,1.65,41.0,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=51, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,51
2022-06-30 07:52:04,40.72187,-111.920479,1297.5,13.46,24.89,66.85,19.79,4.0,2.0,19.11,36.0,872.7,0.0,10.0,1.68,41.0,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=52, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,52
2022-06-30 07:53:04,40.72187,-111.920479,1297.5,13.46,24.84,65.87,19.82,4.0,2.0,19.22,35.0,873.0,0.0,11.0,1.69,40.9,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=53, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,53
2022-06-30 07:54:04,40.72187,-111.920479,1297.4,13.47,24.78,64.11,19.85,5.0,2.0,19.0,35.0,872.9,0.0,10.9,1.65,40.8,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=54, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,54
2022-06-30 07:55:04,40.72187,-111.920479,1297.3,13.47,24.75,61.48,19.89,4.0,2.0,19.22,34.0,873.0,0.0,11.3,1.67,40.8,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=55, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,55
2022-06-30 07:56:04,40.72187,-111.920479,1297.4,13.47,24.72,61.95,20.02,3.0,2.0,19.28,34.0,873.0,0.0,11.3,1.69,40.7,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=56, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,56
2022-06-30 07:57:04,40.721874,-111.920479,1297.4,13.47,24.66,61.0,20.09,3.0,2.0,19.22,33.0,872.8,0.0,14.1,1.64,40.7,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=57, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,57
2022-06-30 07:58:04,40.721874,-111.920479,1297.3,13.47,24.63,62.59,20.13,5.0,2.0,19.22,33.0,873.0,0.0,9.5,1.67,40.6,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=58, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,58
2022-06-30 07:59:04,40.721874,-111.920486,1297.3,13.49,24.6,60.94,20.16,5.0,2.0,19.28,33.0,872.9,0.0,10.2,1.69,40.6,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=7, tm_min=59, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,59
2022-06-30 08:00:04,40.721874,-111.920486,1297.2,13.5,24.57,61.92,20.33,3.0,2.0,19.28,33.0,873.0,0.0,9.7,1.66,40.5,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=0, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,0
2022-06-30 08:01:04,40.721878,-111.920479,1297.3,13.49,24.54,60.33,20.19,4.0,2.0,19.22,33.0,872.9,0.0,11.0,1.69,40.5,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=1, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,1
2022-06-30 08:02:04,40.721878,-111.920479,1297.2,13.5,24.51,61.14,20.23,4.0,2.0,19.28,33.0,873.0,0.0,12.5,1.68,40.5,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=2, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,2
2022-06-30 08:03:04,40.721878,-111.920479,1297.2,13.49,24.48,61.95,20.16,3.0,2.0,19.28,33.0,873.0,0.0,12.5,1.68,40.4,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=3, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,3
2022-06-30 08:04:04,40.721878,-111.920479,1297.2,13.49,24.42,62.66,20.36,5.0,2.0,19.22,33.0,873.0,0.0,15.1,1.64,40.4,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=4, tm_sec=4, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,4
2022-06-30 08:06:06,40.721878,-111.920479,1297.3,13.5,24.39,60.87,20.4,3.0,2.0,19.22,33.0,873.1,0.0,14.2,1.69,40.3,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=6, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,6
2022-06-30 08:07:06,40.721882,-111.920479,1297.3,13.5,24.36,63.47,20.29,3.0,2.0,19.28,33.0,873.2,0.0,14.7,1.66,40.2,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=7, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,7
2022-06-30 08:08:06,40.721878,-111.920479,1297.3,13.5,24.33,66.31,20.33,4.0,2.0,19.22,33.0,873.0,0.0,13.2,1.68,40.2,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=8, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,8
2022-06-30 08:09:06,40.721882,-111.920486,1297.5,13.5,24.3,63.87,20.23,3.0,2.0,19.28,34.0,873.3,0.0,12.1,1.66,40.1,830.6,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=9, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,9
2022-06-30 08:10:06,40.721882,-111.920486,1297.5,13.5,24.3,62.25,20.16,3.0,2.0,19.28,33.0,873.0,0.0,16.9,1.68,40.1,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=10, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,10
2022-06-30 08:11:06,40.721882,-111.920486,1297.5,13.49,24.28,63.13,20.29,3.0,2.0,19.22,34.0,872.9,0.0,13.8,1.67,40.1,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=11, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,11
2022-06-30 08:12:06,40.721878,-111.920486,1297.7,13.5,24.28,65.43,20.16,3.0,2.0,19.28,33.0,873.0,0.0,13.6,1.67,40.0,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=12, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,12
2022-06-30 08:13:06,40.721882,-111.920486,1297.8,13.5,24.25,65.13,20.23,3.0,2.0,19.22,34.0,873.0,0.0,14.1,1.66,40.0,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=13, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,13
2022-06-30 08:14:06,40.721882,-111.920486,1297.8,13.49,24.22,66.34,20.19,4.0,2.0,19.22,34.0,872.9,0.0,12.1,1.65,40.0,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=14, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,14
2022-06-30 08:15:06,40.721882,-111.920486,1297.8,13.48,24.22,64.82,20.09,3.0,2.0,19.22,34.0,872.9,0.0,16.3,1.67,39.9,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=15, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,15
2022-06-30 08:16:06,40.721882,-111.920486,1297.7,13.49,24.19,65.5,20.13,3.0,2.0,19.28,34.0,872.8,0.0,12.5,1.65,39.9,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=16, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,16
2022-06-30 08:17:06,40.721882,-111.920486,1297.8,13.5,24.19,65.63,20.06,3.0,2.0,19.28,34.0,872.9,0.0,13.9,1.66,39.8,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=17, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,17
2022-06-30 08:18:06,40.721878,-111.920486,1297.6,13.5,24.16,66.0,20.26,3.0,2.0,19.28,34.0,873.0,0.0,13.8,1.64,39.8,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=18, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,18
2022-06-30 08:19:06,40.721882,-111.920486,1297.7,13.5,24.16,65.67,20.09,3.0,2.0,19.39,34.0,873.0,0.0,14.4,1.66,39.8,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=19, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,19
2022-06-30 08:20:06,40.721882,-111.920486,1297.9,13.5,24.16,68.3,20.13,3.0,2.0,19.39,34.0,872.9,0.0,10.0,1.67,39.7,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=20, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,20
2022-06-30 08:21:06,40.721882,-111.920486,1298.1,13.5,24.13,67.08,20.23,4.0,2.0,19.28,34.0,872.9,0.0,14.6,1.67,39.7,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=21, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,21
2022-06-30 08:22:06,40.721882,-111.920486,1298.1,13.5,24.13,66.14,20.16,3.0,2.0,19.39,34.0,873.1,0.0,13.3,1.67,39.7,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=22, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,22
2022-06-30 08:23:06,40.721882,-111.920486,1298.1,13.5,24.13,64.42,20.26,3.0,2.0,19.5,34.0,873.1,0.0,11.7,1.67,39.7,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=23, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,23
2022-06-30 08:24:06,40.721882,-111.920486,1298.0,13.5,24.13,63.03,20.33,2.0,2.0,19.61,33.0,872.9,0.0,12.1,1.65,39.6,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=24, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,24
2022-06-30 08:25:06,40.721886,-111.920486,1298.0,13.49,24.13,62.86,20.3,4.0,2.0,19.72,33.0,872.9,0.0,12.8,1.69,39.6,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=25, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,25
2022-06-30 08:26:06,40.721886,-111.920486,1298.1,13.49,24.13,61.71,20.36,3.0,2.0,19.89,33.0,873.1,0.0,17.9,1.69,39.6,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=26, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,26
2022-06-30 08:27:06,40.721889,-111.920486,1298.2,13.49,24.13,62.05,20.57,3.0,2.0,20.0,33.0,873.0,0.0,21.8,1.64,39.6,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=27, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,27
2022-06-30 08:28:06,40.721889,-111.920486,1298.0,13.49,24.16,62.32,20.77,2.0,2.0,19.89,33.0,872.9,0.0,13.3,1.68,39.5,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=28, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,28
2022-06-30 08:29:06,40.721886,-111.920486,1298.0,13.51,24.13,62.09,20.84,2.0,2.0,20.0,33.0,872.9,0.0,17.7,1.64,39.5,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=29, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,29
2022-06-30 08:30:06,40.721886,-111.920486,1298.0,13.5,24.16,63.84,20.77,3.0,2.0,20.11,33.0,872.7,0.0,17.2,1.67,39.5,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=30, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,30
2022-06-30 08:31:06,40.721886,-111.920486,1297.9,13.49,24.16,63.64,20.84,4.0,2.0,20.0,33.0,872.8,0.0,10.8,1.65,39.5,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=31, tm_sec=6, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,31
2022-06-30 08:32:08,40.721886,-111.920486,1297.9,13.5,24.16,53.91,20.97,2.0,2.0,20.11,33.0,872.8,0.0,19.5,1.65,39.5,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=32, tm_sec=8, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,32
2022-06-30 08:33:08,40.721886,-111.920486,1297.8,13.5,24.16,54.11,21.21,2.0,2.0,20.5,31.0,872.9,0.0,18.0,1.67,39.4,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=33, tm_sec=8, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,33
2022-06-30 08:34:40,40.721889,-111.920486,1297.6,13.53,24.19,51.51,21.68,2.0,2.0,20.72,30.0,872.9,0.0,19.7,1.67,39.4,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=34, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,34
2022-06-30 08:36:40,40.721889,-111.920486,1297.5,13.53,24.25,46.08,22.15,3.0,2.0,21.0,29.0,872.8,0.0,17.9,1.67,39.4,830.2,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=36, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,36
2022-06-30 08:38:40,40.721893,-111.920486,1297.4,13.53,24.28,46.28,22.56,2.0,2.0,21.22,29.0,872.9,0.0,16.5,1.68,39.4,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=38, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,38
2022-06-30 08:40:40,40.721893,-111.920486,1297.1,13.52,24.36,44.35,22.76,2.0,2.0,21.22,28.0,872.9,0.0,17.8,1.69,39.3,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=40, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,40
2022-06-30 08:42:40,40.721893,-111.920494,1296.8,13.53,24.42,42.66,23.0,2.0,2.0,21.28,27.0,872.9,0.0,17.8,1.68,39.3,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=42, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,42
2022-06-30 08:44:40,40.721893,-111.920494,1296.7,13.53,24.51,50.9,23.27,4.0,2.0,20.78,29.0,873.0,0.0,16.3,1.67,39.3,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=44, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,44
2022-06-30 08:46:40,40.721901,-111.920494,1296.3,13.53,24.6,51.21,22.63,3.0,2.0,20.61,30.0,873.3,0.0,13.6,1.68,39.3,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=46, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,46
2022-06-30 08:48:40,40.721901,-111.920494,1295.8,13.53,24.66,51.11,22.36,3.0,2.0,20.22,29.0,873.2,0.0,11.4,1.67,39.3,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=48, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,48
2022-06-30 08:50:40,40.721901,-111.920494,1295.6,13.52,24.72,49.01,22.08,3.0,2.0,20.28,29.0,873.1,0.0,13.5,1.68,39.4,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=50, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,50
2022-06-30 08:52:40,40.721905,-111.920494,1295.8,13.52,24.75,48.1,22.32,3.0,2.0,20.28,29.0,872.8,0.0,9.3,1.68,39.4,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=52, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,52
2022-06-30 08:54:40,40.721905,-111.920494,1295.3,13.53,24.78,46.65,22.22,3.0,2.0,20.39,28.0,872.7,0.0,11.1,1.7,39.4,830.2,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=54, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,54
2022-06-30 08:56:40,40.721909,-111.920494,1295.3,13.52,24.84,46.95,22.15,3.0,2.0,20.61,28.0,873.0,0.0,12.0,1.66,39.4,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=56, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,56
2022-06-30 08:58:40,40.721909,-111.920494,1295.3,13.53,24.87,51.21,21.98,3.0,2.0,20.61,30.0,872.9,0.0,10.7,1.66,39.4,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=8, tm_min=58, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,58
2022-06-30 09:00:40,40.721909,-111.920502,1295.4,13.52,24.89,52.22,21.75,3.0,2.0,20.28,31.0,873.1,0.0,11.2,1.69,39.5,830.3,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=9, tm_min=0, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,0
2022-06-30 09:02:40,40.721909,-111.920494,1295.4,13.52,24.92,52.59,21.54,3.0,2.0,20.28,31.0,873.1,0.0,11.1,1.66,39.5,830.4,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=9, tm_min=2, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,2
2022-06-30 09:04:40,40.721909,-111.920502,1295.3,13.53,24.95,53.94,21.44,2.0,2.0,20.28,31.0,873.0,0.0,9.2,1.67,39.5,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=9, tm_min=4, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,4
2022-06-30 09:06:40,40.721912,-111.920502,1295.2,13.53,24.95,55.6,21.44,3.0,2.0,20.28,32.0,873.2,0.0,14.1,1.68,39.5,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=9, tm_min=6, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,6
2022-06-30 09:08:40,40.721912,-111.920502,1295.2,13.5,24.98,52.02,21.44,3.0,2.0,20.39,31.0,873.1,0.0,13.1,1.68,39.5,830.5,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=30, tm_hour=9, tm_min=8, tm_sec=40, tm_wday=3, tm_yday=181, tm_isdst=-1)",2022-06-30,2022,6,181,30,8
