Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2023-07-20 12:07:00,40.718185,-111.97715,1299.1,0.0,1.9,1.0,13.38,23.15,20.18,68.2,2.1,4.7,8.7,14.8,1.0,27.5,29.0,657.6,0.0,23.9,1.98,32.7,842.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=12, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,7
2023-07-20 12:37:00,40.751686,-111.916771,1289.2,0.0,14.3,1.0,13.44,22.91,20.5,69.24,2.1,4.6,8.2,14.8,1.0,27.89,27.7,658.3,0.0,20.9,1.99,32.6,843.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=12, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,37
2023-07-20 13:07:00,40.764359,-111.909859,1291.3,0.0,179.9,1.0,13.43,22.74,21.53,63.16,2.3,4.4,6.7,10.8,1.0,27.89,29.7,658.5,0.0,20.0,1.95,32.4,844.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=13, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,7
2023-07-20 13:37:00,40.733173,-111.952126,1291.3,13.89,270.4,1.0,13.43,22.9,21.35,61.16,2.0,4.0,7.6,13.6,1.0,27.78,27.7,658.4,0.0,10.6,1.96,32.5,843.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=13, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,37
2023-07-20 14:07:00,40.693378,-111.960579,1300.0,0.0,193.8,1.0,13.44,23.63,22.74,57.54,2.2,3.8,5.9,10.8,1.0,28.28,30.5,657.9,0.0,24.3,1.98,33.0,844.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=14, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,7
2023-07-20 14:37:00,40.715431,-111.977188,1299.1,15.59,359.8,1.0,13.38,24.79,23.03,57.75,2.2,4.5,7.5,12.5,1.0,29.0,27.6,658.1,0.0,33.6,2.0,34.2,844.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=14, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,37
2023-07-20 15:07:00,40.751598,-111.916794,1292.6,0.0,6.4,1.0,13.34,25.72,24.44,47.87,1.5,2.7,4.6,8.2,1.0,29.61,26.9,658.7,0.0,35.9,1.99,35.0,844.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=15, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,7
2023-07-20 15:37:00,40.763523,-111.909416,1297.0,0.0,165.6,1.0,13.31,27.63,28.45,36.96,1.5,2.8,4.4,6.4,1.0,30.28,27.1,658.7,0.0,40.1,2.02,36.5,845.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=15, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,37
2023-07-20 16:07:00,40.733196,-111.946739,1295.8,0.0,271.3,1.0,13.27,29.06,26.66,42.6,1.7,3.2,5.2,9.8,1.0,31.61,27.3,658.6,0.0,41.9,2.02,38.3,843.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=16, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,7
2023-07-20 16:37:00,40.693359,-111.960564,1297.3,0.0,194.1,1.0,13.19,29.87,28.07,40.79,1.6,2.8,3.9,6.5,1.0,32.28,30.2,658.0,0.0,56.8,2.04,39.1,843.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=16, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,37
2023-07-20 17:07:00,40.710239,-111.977104,1299.0,11.78,359.9,1.0,13.19,31.87,28.64,35.41,1.4,2.6,4.0,7.1,1.0,33.39,28.6,658.0,0.0,61.5,2.03,40.8,844.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=17, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,7
2023-07-20 17:37:00,40.744698,-111.916824,1295.7,1.7,357.5,1.0,13.22,32.08,29.3,29.53,1.1,2.0,3.5,8.1,1.0,33.89,26.9,658.6,0.0,63.6,2.01,41.4,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=17, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,37
2023-07-20 18:13:00,40.764164,-111.909668,1298.6,4.99,159.8,1.0,13.16,33.62,32.26,26.8,1.3,2.2,3.3,5.2,1.0,34.78,26.6,658.4,0.0,69.3,2.04,42.0,843.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=18, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,13
2023-07-20 18:43:00,40.730877,-111.976456,1299.4,9.26,270.4,1.0,13.13,34.21,30.63,29.01,1.2,1.9,2.9,5.5,1.0,35.89,25.5,658.1,0.0,69.2,2.05,43.4,841.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=18, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,43
2023-07-20 19:13:00,40.693394,-111.960556,1299.1,0.0,193.5,1.0,13.13,34.82,33.27,24.15,1.0,1.5,2.0,2.5,1.0,36.39,24.3,657.6,0.0,70.4,2.06,43.9,841.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=19, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,13
2023-07-20 19:43:00,40.730877,-111.986794,1296.0,6.38,76.4,1.0,13.08,35.74,31.14,31.32,1.8,3.0,4.7,8.1,1.0,37.5,25.6,657.3,0.0,61.7,2.04,45.0,840.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=19, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,43
2023-07-20 20:13:00,40.760612,-111.90519,1294.4,11.21,89.0,1.0,13.08,35.52,31.64,31.1,1.9,3.4,6.0,10.8,1.0,37.72,26.1,657.6,0.0,85.1,2.04,44.9,840.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=20, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,13
2023-07-20 20:54:00,40.740398,-111.916893,1292.1,6.89,184.9,1.0,13.08,36.59,32.13,30.05,1.6,2.7,4.1,7.2,1.0,38.28,25.9,657.9,0.0,75.5,2.04,44.4,840.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=20, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,54
2023-07-20 21:24:00,40.725548,-111.979919,1293.3,13.58,84.9,1.0,13.07,36.43,32.55,26.87,1.3,2.2,3.7,8.0,1.0,38.61,23.3,657.1,0.0,69.4,2.09,45.5,842.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=21, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,24
2023-07-20 21:54:00,40.69339,-111.960556,1299.3,0.0,195.5,1.0,13.05,36.75,33.82,24.63,1.2,2.1,3.6,5.6,1.0,38.89,22.7,656.7,0.0,67.5,2.08,45.7,840.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=21, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,54
2023-07-20 22:24:00,40.728268,-111.968094,1290.3,2.01,172.1,1.0,13.05,36.88,33.39,24.07,1.9,2.8,4.3,7.2,1.0,39.22,22.3,657.0,0.0,69.0,2.08,46.1,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=22, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,24
2023-07-20 22:54:00,40.763523,-111.909439,1288.2,0.0,166.6,1.0,13.05,36.7,33.86,25.49,1.5,2.5,4.3,7.3,1.0,39.22,23.6,656.9,0.0,75.7,2.1,46.0,842.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=22, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,54
2023-07-20 23:24:00,40.752804,-111.91684,1288.2,0.0,180.0,1.0,13.05,37.11,33.38,26.57,1.4,2.5,4.2,6.5,1.0,39.61,22.6,657.0,0.0,72.6,2.08,46.3,841.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=23, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,24
2023-07-20 23:54:00,40.72485,-111.983864,1295.6,13.84,45.4,1.0,13.05,36.39,33.72,21.73,1.4,2.0,2.8,4.8,1.0,39.39,19.6,656.4,0.0,60.5,2.1,45.9,841.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=20, tm_hour=23, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=201, tm_isdst=-1)",2023-07-20,2023,7,201,20,54
2023-07-21 00:46:00,40.730824,-111.985641,1296.5,5.86,90.2,1.0,13.1,35.35,33.21,24.38,1.4,2.2,3.4,5.6,1.0,38.0,22.1,655.9,0.0,68.3,2.04,43.2,838.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=0, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,46
2023-07-21 01:16:00,40.762421,-111.902527,1305.4,10.91,0.3,1.0,13.1,34.79,32.59,22.18,2.0,3.2,4.7,7.5,1.0,37.61,21.7,656.5,0.0,62.3,2.05,44.0,839.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=1, tm_min=16, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,16
2023-07-21 01:46:00,40.7649,-111.905777,1301.0,0.0,89.4,1.0,13.13,34.32,33.01,20.54,1.6,2.4,3.4,5.7,1.0,37.22,20.8,656.5,0.0,63.8,2.06,43.8,841.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=1, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,46
2023-07-21 02:16:00,40.726753,-111.986252,1308.8,10.44,167.5,1.0,13.16,33.41,31.17,26.78,1.4,2.1,3.0,4.4,1.0,36.5,24.1,656.0,0.0,60.8,2.04,43.0,837.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=2, tm_min=16, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,16
2023-07-21 02:46:00,40.69339,-111.960594,1301.4,0.0,194.7,1.0,13.21,32.34,30.92,27.07,2.0,3.0,4.0,6.2,1.0,35.61,24.9,656.0,0.0,57.6,2.03,41.9,838.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=2, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,46
2023-07-21 03:16:00,40.730865,-111.9813,1295.7,8.69,90.4,1.0,13.25,31.34,29.66,31.58,1.3,2.0,3.0,5.1,1.0,34.39,27.3,656.6,0.0,48.2,2.02,41.0,838.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=3, tm_min=16, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,16
2023-07-21 03:46:00,40.762039,-111.910927,1287.8,4.48,169.0,1.0,13.27,30.47,28.53,30.35,1.9,2.8,3.9,5.4,1.0,33.78,26.2,657.0,0.0,42.3,2.01,40.2,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=3, tm_min=46, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,46
2023-07-21 04:18:00,40.761459,-111.910522,1285.8,0.0,154.5,1.0,13.27,30.4,28.57,27.81,2.0,2.9,4.4,5.9,1.0,33.0,25.8,657.1,0.0,45.5,2.0,39.7,839.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=4, tm_min=18, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,18
2023-07-21 04:49:00,40.760117,-111.910355,1270.8,0.0,355.5,1.0,13.27,30.53,28.31,30.62,2.5,4.6,7.3,11.4,1.0,32.89,25.3,657.0,0.0,31.8,2.01,39.7,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=4, tm_min=49, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,49
2023-07-21 06:37:00,40.761448,-111.910629,1261.1,0.0,21.9,1.0,13.31,29.13,28.05,29.02,3.1,4.1,5.3,6.8,1.0,30.39,28.7,657.0,0.0,23.2,1.98,36.8,839.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=21, tm_hour=6, tm_min=37, tm_sec=0, tm_wday=4, tm_yday=202, tm_isdst=-1)",2023-07-21,2023,7,202,21,37
2023-07-26 17:08:00,40.761452,-111.910416,1269.3,0.0,94.2,1.0,13.22,32.01,33.09,22.9,1.5,3.0,5.5,13.3,1.0,31.39,27.2,655.9,0.0,49.9,1.96,36.8,838.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=17, tm_min=8, tm_sec=0, tm_wday=2, tm_yday=207, tm_isdst=-1)",2023-07-26,2023,7,207,26,8
2023-07-26 17:49:00,40.761578,-111.910461,1274.2,0.0,117.4,1.0,13.16,34.14,33.83,19.71,1.4,2.7,4.2,8.0,1.0,34.22,23.5,655.8,0.0,56.3,2.0,41.4,838.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=17, tm_min=49, tm_sec=0, tm_wday=2, tm_yday=207, tm_isdst=-1)",2023-07-26,2023,7,207,26,49
2023-07-26 18:19:00,40.761642,-111.910507,1274.7,0.0,149.6,1.0,13.11,35.53,34.74,19.04,1.4,2.7,5.1,9.3,1.0,36.11,22.1,655.5,0.0,49.8,2.03,44.1,837.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=18, tm_min=19, tm_sec=0, tm_wday=2, tm_yday=207, tm_isdst=-1)",2023-07-26,2023,7,207,26,19
2023-07-26 18:49:00,40.76186,-111.910683,1329.9,0.0,314.5,1.0,13.08,36.46,34.97,17.51,1.4,2.6,4.5,8.0,1.0,37.61,20.0,655.5,0.0,58.0,2.04,45.4,837.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=18, tm_min=49, tm_sec=0, tm_wday=2, tm_yday=207, tm_isdst=-1)",2023-07-26,2023,7,207,26,49
2023-07-26 19:19:00,40.761559,-111.910606,1256.3,0.0,314.5,1.0,13.05,37.1,35.23,17.56,1.4,2.4,4.6,9.7,1.0,38.61,19.3,655.2,0.0,56.7,2.05,46.1,836.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=19, tm_min=19, tm_sec=0, tm_wday=2, tm_yday=207, tm_isdst=-1)",2023-07-26,2023,7,207,26,19
2023-07-26 19:58:00,40.762539,-111.909973,1300.0,0.0,11.5,1.0,13.08,36.61,32.87,25.54,1.9,4.8,9.7,20.4,1.0,38.78,22.8,655.1,0.0,46.1,2.04,44.3,837.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=26, tm_hour=19, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=207, tm_isdst=-1)",2023-07-26,2023,7,207,26,58
2023-07-27 12:37:00,40.76263,-111.909843,1290.1,0.0,0.0,1.0,13.4,24.49,24.74,38.35,2.7,4.2,6.0,8.5,1.0,26.28,27.4,653.4,0.0,6.4,1.95,32.5,835.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=12, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,37
2023-07-27 15:00:00,40.7635,-111.909431,1295.1,0.0,172.1,1.0,13.4,25.11,26.11,40.14,2.0,4.4,8.3,14.3,1.0,27.5,30.3,654.1,0.0,23.9,1.96,33.0,837.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,0
2023-07-27 15:30:00,40.764935,-111.862206,1347.3,0.93,90.8,1.0,13.35,26.23,25.09,54.36,1.8,5.2,11.1,21.5,1.0,29.0,31.4,650.3,0.0,16.1,1.98,35.2,831.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,30
2023-07-27 16:00:00,40.769428,-111.899223,1303.2,2.06,271.1,1.0,13.26,27.43,27.16,37.21,2.9,8.7,18.1,32.1,1.0,30.0,29.4,652.6,0.0,27.7,2.0,36.5,835.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,0
2023-07-27 16:32:00,40.76926,-111.899986,1309.9,0.0,90.6,1.0,13.22,31.06,31.09,26.36,2.2,5.3,10.6,19.7,1.0,31.5,28.5,653.2,0.0,35.1,2.04,39.4,836.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=16, tm_min=32, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,32
2023-07-27 17:02:00,40.767673,-111.847305,1445.9,7.36,174.2,1.0,13.19,32.57,31.24,23.14,1.7,3.8,6.6,10.7,1.0,33.28,25.6,641.9,0.0,45.6,2.05,41.5,821.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=17, tm_min=2, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,2
2023-07-27 17:32:00,40.763851,-111.909569,1294.9,0.0,176.0,1.0,13.11,34.88,35.23,16.22,1.8,3.4,5.6,10.5,1.0,35.11,21.2,654.1,0.0,43.9,2.04,43.5,836.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=17, tm_min=32, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,32
2023-07-27 18:02:00,40.766972,-111.847496,1443.2,0.0,90.1,1.0,13.05,36.75,34.76,17.19,1.7,3.8,6.6,10.7,1.0,37.28,19.0,645.4,0.0,45.2,2.06,45.6,821.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=18, tm_min=2, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,2
2023-07-27 18:32:00,40.763664,-111.909447,1297.0,0.0,168.3,1.0,13.02,37.72,35.98,15.07,1.5,3.0,5.3,9.1,1.0,38.72,17.9,653.6,0.0,48.9,2.07,46.7,835.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=18, tm_min=32, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,32
2023-07-27 19:05:00,40.769314,-111.891731,1322.4,0.0,93.2,1.0,13.02,38.81,36.26,15.11,2.0,4.2,7.1,12.7,1.0,40.11,17.7,651.6,0.0,46.3,2.07,47.4,831.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=19, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,5
2023-07-27 19:35:00,40.767242,-111.883507,1313.4,11.99,270.1,1.0,13.02,38.88,36.06,15.12,1.6,3.4,6.5,13.2,1.0,40.78,16.8,651.3,0.0,54.1,2.06,48.0,831.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=19, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,35
2023-07-27 20:05:00,40.763527,-111.909409,1295.9,0.0,165.3,1.0,13.02,39.76,36.91,13.58,1.5,3.0,5.3,8.8,1.0,41.72,15.6,653.1,0.0,57.6,2.08,48.9,833.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=20, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,5
2023-07-27 20:35:00,40.770302,-111.839325,1499.0,0.0,142.0,1.0,13.02,39.23,35.43,13.78,2.2,7.2,16.1,41.7,1.0,41.89,15.3,638.4,0.0,53.1,2.12,48.6,814.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=20, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,35
2023-07-27 21:05:00,40.764347,-111.909843,1293.6,0.0,189.8,1.0,13.02,38.46,37.2,12.44,4.2,13.3,25.4,43.8,1.0,41.39,15.4,652.7,0.0,47.4,2.07,47.8,833.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=21, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,5
2023-07-27 21:35:00,40.769299,-111.892761,1316.3,0.0,88.9,1.0,13.03,39.89,36.0,13.35,1.5,3.0,5.0,7.3,1.0,42.22,14.6,651.1,0.0,38.2,2.07,48.9,829.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=21, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,35
2023-07-27 22:05:00,40.767193,-111.877983,1329.3,7.31,268.9,1.0,13.03,38.34,34.72,16.35,1.4,3.1,5.8,11.9,1.0,41.72,15.9,649.2,0.0,41.6,2.09,48.0,829.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=22, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,5
2023-07-27 22:35:00,40.764328,-111.909851,1290.6,0.0,161.0,1.0,13.03,39.4,37.27,11.84,1.4,2.6,4.3,7.9,1.0,41.61,14.5,651.9,0.0,45.6,2.09,48.1,831.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=22, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,35
2023-07-27 23:05:00,40.766998,-111.848709,1431.9,9.67,89.4,1.0,13.06,39.28,35.97,14.82,1.5,3.8,7.2,14.6,1.0,42.22,15.4,643.4,0.0,61.2,2.11,48.7,818.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=23, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,5
2023-07-27 23:35:00,40.764671,-111.90963,1292.3,0.0,322.9,1.0,13.02,39.32,37.37,11.0,2.1,4.6,8.0,13.1,1.0,42.0,14.0,651.5,0.0,45.1,2.09,48.5,831.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=27, tm_hour=23, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=208, tm_isdst=-1)",2023-07-27,2023,7,208,27,35
2023-07-28 00:05:00,40.769321,-111.894646,1318.7,2.62,90.0,1.0,13.03,38.83,36.14,16.69,1.7,3.0,4.6,6.0,1.0,41.78,14.9,650.1,0.0,34.4,2.09,48.2,829.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,5
2023-07-28 00:35:00,40.767262,-111.887688,1340.2,0.0,274.1,1.0,13.05,37.32,34.61,15.18,1.4,4.4,9.9,24.1,1.0,41.0,16.0,649.6,0.0,35.1,2.06,47.2,828.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=0, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,35
2023-07-28 01:05:00,40.764355,-111.909378,1297.3,0.0,331.8,1.0,13.03,37.73,36.68,12.89,1.2,2.6,4.8,9.5,1.0,40.39,15.5,651.4,0.0,43.5,2.07,46.8,831.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=28, tm_hour=1, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=209, tm_isdst=-1)",2023-07-28,2023,7,209,28,5
